code,description,steps
4592,"Проводное соединение отрицательного контакта индуктора магнитного клапана RBG (тормоз задней передачи, большой поршень)","Проводное соединение между отрицательным контактом индуктора магнитного клапана RBG и блоком управления КПП

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +UBat.

Возможные FMI: 5, 6

Приоритет ошибки: 2

Реакция системы: движение невозможно

Устранение: проверьте штекерные и проводные соединения"
4594,"Проводное соединение положительного контакта индуктора магнитного клапана RBG (тормоз задней передачи, большой поршень)","Проводное соединение между положительным контактом индуктора магнитного клапана RBG и блоком управления КПП

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +UBat.

Возможные FMI: 5, 6

Приоритет ошибки: 2

Реакция системы: Движение невозможно или не работает ретардер и задняя передача

Устранение: проверьте штекерные и проводные соединения"
4599,Контроль уровня масла КПП,"Слишком высокий или низкий уровень масла

Стратегия текущего контроля: Контроль слишком высокого или низкого уровня масла КПП

Возможные FMI: 1, 2

Приоритет ошибки: 5

Реакция системы: Нет. При необходимости доведите уровень масла до нормы

Устранение: проверьте уровень масла Доведите уровень масла до нормы"
4601,Блок управления коробки передач,"Стратегия текущего контроля: контроль работы блока на предмет перенапряжения, достоверности, присутствия сигнала, неверность сигнала и неисправности прибора

Возможные FMI: 1, 3, 4, 8, 9

Приоритет ошибки: 2, частично 5

Реакция системы: Движение невозможно или ограниченная работа КПП

Устранение: после консультаций с ответственным отделом MAN замените блок управления для проведения проверки"
4602,Программное обеспечения блока управления КПП,"Стратегия текущего контроля: контроль ПО блока на предмет нехарактерных ошибок, достоверности, присутствия сигнала и неверности сигнала

Возможные FMI: 0, 3, 4, 8

Приоритет ошибки: 2, частично 5

Реакция системы: Движение невозможно или ограниченная работа КПП

Устранение: после консультаций с ответственным отделом MAN установите другое версию ПО"
4603,Набор данных блока управления КПП,"Стратегия текущего контроля: контроль набора данных в блоке управления КПП на предмет достоверности и неверности сигнала

Возможные FMI: 0, 3, 8

Приоритет ошибки: 2, частично 5

Реакция системы: Движение невозможно или ограниченная работа КПП

Устранение: после консультаций с ответственным отделом MAN загрузите верный набор данных"
4604,Механическая КПП,"Механическая КПП, уровень масла

Стратегия текущего контроля: проверка уровня масла механической КПП, нехарактерных ошибок и достоверности

Возможные FMI: 0, 3

Приоритет ошибки: 2

Реакция системы: ограниченная работа КПП

Устранение: проведите тест исполнительных механизмов. Освободите поршни. Проверьте уровень масла, рабочее давление, поршневые кольца и диски."
4605,Конфигурация блока управления,"Стратегия текущего контроля: Проверка конфигурации блока управления на достоверность и неверность сигнала

Возможные FMI: 0, 3

Примечание: Данная ошибка не может возникнуть при корректной конфигурации MAN

Устранение: проверьте штекерные и проводные соединения. Проверьте набор данных и блок управление на согласованность, при необходимости откорректируйте."
4606,Системная ошибка электрики/электроники,"Стратегия текущего контроля: контроль проводки магнитных клапанов и датчика частоты вращения на предмет достоверности и перенапряжения с помощью предохранительного компьютера

Возможные FMI: 3

Приоритет ошибки: 2

Реакция системы: Движение невозможно или ограниченная работа КПП

Устранение: проверьте штекерные и проводные соединения"
4607,Набор данных блока управления КПП,"Стратегия текущего контроля: проверка контрольной суммы набора данных

Возможные FMI: 3

Приоритет ошибки: 1

Реакция системы: движение невозможно

Устранение: очистите накопитель неисправностей, перезапустите блок управления. Снова загрузите набор данных."
4608,Набор данных модуля идентификации трансмиссии (TIM),"Стратегия текущего контроля: проверка контрольной относящихся к КПП данных в наборе данных

Возможные FMI: 3

Приоритет ошибки: 2, частично 5

Реакция системы: Движение невозможно или ограниченная работа КПП

Устранение: загрузите подходящий набор данных или сохраните подходящие данные в TIM. Загрузите ПО, которое поддерживает КПП."
4609,Модуль идентификации трансмиссии (TIM) в КПП,"Стратегия текущего контроля: проверка контрольной относящихся к КПП

Возможные FMI: 3, 8

Приоритет ошибки: 2, частично 5

Реакция системы: Движение невозможно или ограниченная работа КПП

Устранение: тип КПП должен соответствовать реально существующему типу."
4610,Проводные соединения цифрового блока ABS,"Проводные соединения цифрового блока ABS

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 5, 6, 10

Приоритет ошибки: 2

Реакция системы: Ретардер на работает, ANS не работает

Устранение: проверьте штекерные и проводные соединения"
4611,Сообщение CAN EBC1 (электронный контроллер тормозов): сообщение о постоянной активности ABS по CAN,"Сигнал о постоянной активности ABS по шине CAN

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 2

Реакция системы: Ретардер на работает, ANS не работает

Устранение: проверьте блок управления ABS, проверьте сообщение CAN EBC1"
4612,Входящий сигнал ABS,"Входящий сигнал ABS: цифровой сигнал о постоянной активности ABS

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 2

Реакция системы: Ретардер на работает, ANS не работает

Устранение: проверьте штекерные соединения, провода, и внешний блок управления ABS"
4613,Сообщение CAN EBC1 (электронный контроллер тормозов): сигналы ABS по шине CAN,"Входящий сигнал ABS: сигналы ABS по шине CAN содержат ошибку или недостоверны

Стратегия текущего контроля: проверьте сигнал на предмет ошибок и недостоверности

Возможные FMI: 3, 8

Приоритет ошибки: 2

Реакция системы: Ретардер на работает, ANS не работает

Устранение: проверьте штекерные соединения, провода и блок управления ABS"
4614,Сообщение CAN EBC1 (электронный контроллер тормозов): система ABS неисправна,"Входящий сигнал ABS: система ABS неисправна

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 2

Реакция системы: Ретардер на работает, ANS не работает

Устранение: проверьте блок управления ABS, проверьте сообщение CAN EBC1"
4620,Цифровой входящий сигнал выбора программы переключения (SP-SEL),"Цифровой входящий сигнал для SP-SEL

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5"
4621,Цифровой входящий сигнал автоматического включения нейтральной передачи ANS (автоматический переход в нейтраль или остановка),"Цифровой входящий сигнал для ANS

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5"
4622,Цифровой входящий сигнал ANS-LOCK (блокировка нейтральной передачи АКПП и остановка),"Цифровой входящий сигнал для ANS-LOCK

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5"
4623,Цифровой входящий сигнал AUX-CON (дополнительный потребитель),"Цифровой входящий сигнал для AUX-CON

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5"
4624,Цифровой входящий сигнал принудительного включения нейтральной передачи (FRCD-NEUT),"Цифровой входящий сигнал для принудительного включения нейтральной передачи (FRCD-NEUT)

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5"
4625,Цифровой входящий сигнал BSB-IN (входящий сигнал об остановке тормоза),"Цифровой входящий сигнал BSB-IN (входящий сигнал об остановки торм. системы)

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5"
4626,Цифровой входящий сигнал FB OFF (ножной тормоз выкл.),"Цифровой входящий сигнал для FB OFF (ножной тормоз выкл.)

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5"
4627,Цифровой входящий сигнал GEAR_ENBL (входящий сигнал включения защиты передачи),"Цифровой входящий сигнал для GEAR_ENBL (входящий сигнал включения защиты передачи)

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5"
4628,Цифровой входящий сигнал LIMP_HOME (входящий сигнал Limp Home),"Цифровой входящий сигнал для LIMP_HOME (входящий сигнал Limp Home)

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5"
4630,"Определение частоты вращения двигателя для МКПП, определение частоты вращения вала отбора мощности КПП, определение частоты вращения турбины","Определение частоты вращения двигателя

Стратегия текущего контроля: проверка достоверности частоты

Возможные FMI: 3

Приоритет ошибки: 2

Реакция системы: Жесткие переключения. Отсутствие или ограниченность работы задней передачи. При одновременно неисправном датчике отбора мощности работа возможна только в аварийном режиме. Отсутствие зависимого от частоты вращения двигателя ограничения крутящего момента. Ограниченное снижение крутящего момента двигателя. Характеристики дополнительных потребителей не учитываются. Частота вращения двигателя и зависимые от нее величины устанавливаются в коммуникации CAN неверно.

Устранение: проверьте все датчики частоты на предмет генерирования корректного сигнала и правильность установки (отступ от измерительного зубчатого колеса)"
4631,"Определение частоты вращения выходного вала КПП для МКПП, определение частоты вращения вала двигателя, определение частоты вращения турбины","Определение частоты вращения выходного вала КПП

Стратегия текущего контроля: проверка достоверности частоты

Возможные FMI: 3

Приоритет ошибки: 2

Реакция системы: Ретардер не работает. Отсутствие или ограниченность работы задней передачи. ANS не работает. Движение возможно только на первой передаче. Более высокие передачи только при очень высокой частоте вращения двигателя (функция защиты двигателя). Если имеется функция замены, при определенных обстоятельствах ошибка приводит только к ухудшению переключений и более жесткой активации ретардера. При одновременно неисправном датчике частоты вращения двигателя работа возможна только в аварийном режиме.

Устранение: проверьте все датчики частоты на предмет генерирования корректного сигнала и правильность установки (отступ от измерительного зубчатого колеса)"
4632,"Определение частоты вращения турбины, определение частоты вращения двигателя, определение частоты вращения вала отбора мощности КПП","Определение частоты вращения турбины

Стратегия текущего контроля: проверка достоверности частоты

Возможные FMI: 3

Приоритет ошибки: 2

Реакция системы: Жесткое включение ретардера. Отсутствие торможения на 1 передаче (отсутствие торможения с помощью дисков RBK).

Устранение: проверьте все датчики частоты на предмет генерирования корректного сигнала и правильность установки (отступ от измерительного зубчатого колеса)"
4633,Определение частоты вращения двигателя (напряжение датчика блока управления КПП),"Определение частоты вращения двигателя

Стратегия текущего контроля: проверка текущего напряжения датчика, слишком низкое или высокое напряжение датчика (при напряжении датчика ниже 4,5 В или выше 14 В сигнал датчика частоты вращения не может быть оценен)

Возможные FMI: 1, 2, 4

Приоритет ошибки: 2

Реакция системы: Жесткие переключения. Отсутствие или ограниченность работы задней передачи. При одновременно неисправном датчике отбора мощности работа возможна только в аварийном режиме. Отсутствие зависимого от частоты вращения двигателя ограничения крутящего момента. Ограниченное снижение крутящего момента двигателя. Характеристики дополнительных потребителей не учитываются. Частота вращения двигателя и зависимые от нее величины устанавливаются в коммуникации CAN неверно.

Устранение: измерьте напряжение на датчике частоты вращения. Проверьте штекерные соединения, кабели и датчик. При повторном появлении ошибки установите новый блок управления для проведения проверки"
4634,Определение частоты вращения выходного вала КПП (напряжение датчика блока управления КПП),"Определение частоты вращения выходного вала КПП

Стратегия текущего контроля: проверка текущего напряжения датчика, слишком низкое или высокое напряжение датчика (при напряжении датчика ниже 4,5 В или выше 14 В сигнал датчика частоты вращения не может быть оценен)

Возможные FMI: 1, 2, 4

Приоритет ошибки: 2

Реакция системы: Ретардер не работает. Отсутствие или ограниченность работы задней передачи. ANS не работает. Движение возможно только на первой передаче. Более высокие передачи только при очень высокой частоте вращения двигателя (функция защиты двигателя). Если имеется функция замены, при определенных обстоятельствах ошибка приводит только к ухудшению переключений и более жесткой активации ретардера. При одновременно неисправном датчике частоты вращения двигателя работа возможна только в аварийном режиме.

Устранение: измерьте напряжение на датчике частоты вращения. Проверьте штекерные соединения, кабели и датчик. При повторном появлении ошибки установите новый блок управления для проведения проверки"
4635,Определение частоты вращения турбины (напряжение датчика блока управления КПП),"Определение частоты вращения турбины

Стратегия текущего контроля: проверка текущего напряжения датчика, слишком низкое или высокое напряжение датчика (при напряжении датчика ниже 4,5 В или выше 14 В сигнал датчика частоты вращения не может быть оценен)

Возможные FMI: 1, 2, 4

Приоритет ошибки: 2

Реакция системы: Жесткое включение ретардера. Отсутствие торможения на 1 передаче (отсутствие торможения с помощью дисков RBK).

Устранение: измерьте напряжение на датчике частоты вращения. Проверьте штекерные соединения, кабели и датчик. При повторном появлении ошибки установите новый блок управления для проведения проверки"
4650,Цифровой исходящий сигнал BRK-SIG (сигнал тормоза),"Цифровой исходящий сигнал для BRK-SIG (сигнал тормоза)

Стратегия текущего контроля: проверка на предмет короткого замыкания по массе или +Ubat и разрыва проводников

Возможные FMI: 5, 6, 10

Приоритет ошибки: 5"
4651,Цифровой исходящий сигнал BSB-OUT (исходящий сигнал об остановке тормоза),"Исходящий сигнал для BSB-OUT (исходящий сигнал об остановке тормоза)

Стратегия текущего контроля: проверка на предмет короткого замыкания по массе или +Ubat и разрыва проводников

Возможные FMI: 5, 6, 10

Приоритет ошибки: 5"
4652,Цифровой исходящий сигнал NEUT-SIG (сигнал нейтральной передачи),"Исходящий сигнал для NEUT-SIG (сигнал нейтральной передачи)

Стратегия текущего контроля: проверка на предмет короткого замыкания по массе или +Ubat и разрыва проводников

Возможные FMI: 5, 6, 10

Приоритет ошибки: 5"
4653,Цифровой исходящий сигнал RG-SIG (сигнал задней передачи),"Исходящий сигнал RG-SIG (сигнал задней передачи)

Стратегия текущего контроля: проверка на предмет короткого замыкания по массе или +Ubat и разрыва проводников

Возможные FMI: 5, 6, 10

Приоритет ошибки: 5"
4654,Цифровой исходящий сигнал SPD-SIG (сигнал скорости),"Исходящий сигнал для SPD-SIG (сигнал скорости)

Стратегия текущего контроля: проверка на предмет короткого замыкания по массе или +Ubat и разрыва проводников

Возможные FMI: 5, 6, 10

Приоритет ошибки: 5

Реакция системы: исходящий сигнал больше нельзя изменить в зависимости от частоты вращени вала отбора мощности. Сигнал оценивается после получения от внешнего блока управления, возможно, оказывается влияние, например, на управление дверями

Устранение: проверьте кабель и штекерное соединение"
4655,Цифровой исходящий сигнал TEMP-SIG (сигнал температуры),"Цифровой исходящий сигнал для TEMP-SIG (сигнал температуры)

Стратегия текущего контроля: проверка на предмет короткого замыкания по массе или +Ubat и разрыва проводников

Возможные FMI: 5, 6, 10

Приоритет ошибки: 4

Реакция системы: исходящий сигнал больше нельзя изменить в зависимости от температуры масла

Устранение: проверьте кабель и штекерное соединение"
4658,Цифровой исходящий сигнал STRT-ENBL (разблокировка стартера),"Исходящий сигнал для STRT-ENBL (разблокировка стартера)

Стратегия текущего контроля: проверка на предмет короткого замыкания по массе или +Ubat и разрыва проводников

Возможные FMI: 5, 6, 10

Приоритет ошибки: 5"
4659,"Исходящий сигнал, сигнал PWM пропорциональной скорости","Исходящий сигнал, сигнал PWM пропорциональной скорости

Стратегия текущего контроля: проверка на предмет короткого замыкания на +Ubat и разрыва проводов

Возможные FMI: 6, 10

Приоритет ошибки: 5

Реакция системы: исходящий сигнал больше нельзя изменить в зависимости от частоты вращения вала отбора мощности. Сигнал оценивается внешними блоками управления

Устранение: проверьте кабель и штекерное соединение"
4660,Исходящий сигнал OIL-LVL-SIG (предупреждение об уровне масла),"Исходящий цифровой для сигнал OIL-LVL-SIG (предупреждение об уровне масла)

Стратегия текущего контроля: проверка на предмет короткого замыкания по массе или +Ubat и разрыва проводников

Возможные FMI: 5, 6, 10

Приоритет ошибки: 5

Реакция системы: Предупредительная лампа уровня масла не загорается при слишком низком/высоком уровне масла

Устранение: проверьте кабель и штекерное соединение"
4701,"Сообщение CAN EEC2, сигнал по шине CAN о неверном положении педали акселератора","Сообщение CAN EEC2 (электронный контроллер двигателя): сигнал о нагрузке двигателя по CAN: Сигнал CAN, который содержит информацию о положении педали акселератора, не корректен

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 2

Реакция системы: жесткие переключения, отсутствие ANS

Устранение: проверьте сообщение CAN"
4702,"Сообщение CAN EEC1, сигнал по шине CAN об актуальном крутящем моменте двигателя","Сообщение CAN EEC1 (электронный контроллер двигателя): сигнал о нагрузке двигателя по CAN: Сигнал CAN, который содержит информацию об актуальном крутящем моменте двигателя, не корректен (сообщение CAN EEC1)

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: жесткие переключения

Устранение: проверьте сообщение CAN"
4703,"Сообщение CAN EngConf, сигнал по шине CAN о максимальном крутящем моменте двигателя","сигнал о нагрузке двигателя по CAN: Сигнал CAN, который содержит информацию о максимальном крутящем моменте двигателя, не корректен (сообщение CAN EngConf)

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: жесткие переключения

Устранение: проверьте сообщение CAN"
4704,"Сообщение CAN EEC1, сигнал по шине CAN о моменте трения двигателя","Сообщение CAN EEC3 (электронный контроллер двигателя): сигнал о нагрузке двигателя по CAN: Сигнал CAN, который содержит информацию о моменте трения двигателя, не корректен

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: жесткие переключения

Устранение: проверьте сообщение CAN"
4705,"Сообщение CAN EngConf, сигнал по шине CAN о референсном моменте двигателя","сигнал о нагрузке двигателя по CAN: Сигнал CAN для референсного момента двигателя не корректен (сообщение CAN EngConf)

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: жесткие переключения

Устранение: проверьте сообщение CAN"
4706,"Сообщение CAN EEC2, сигнал по шине CAN о положении переключателя (отсутствие подачи топлива)","Сообщение CAN EEC2 (электронный контроллер двигателя): сигнал о нагрузке двигателя по CAN: Сигнал CAN для положения переключателя (отсутствие подачи топлива) некорректен

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 2

Реакция системы: жесткие переключения, отсутствие ANS

Устранение: проверьте сообщение CAN"
4707,"Сообщение CAN EEC1, сигнал по шине CAN о заданной величине момента двигателя","Сообщение CAN EEC1 (электронный контроллер двигателя): сигнал о нагрузке двигателя по CAN: Сигнал CAN для заданной величины момента двигателя некорректен

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: ограничение ускорения невозможно

Устранение: проверьте сообщение CAN"
4730,"Сообщение CAN TSC1, сигнал CAN о приоритете требования тормозного усилия","Сообщение CAN TSC1 (контроллер крутящего момента/скорости): Источник сигнала о торможении CAN: неверный приоритет сообщения о требовании тормозного усилия

Стратегия текущего контроля: проверка на достоверность

Возможные FMI: 3

Приоритет ошибки: 2

Реакция системы: требуемый тормозной момент от дефективного источника не учитывается. Отсутствие возможности задействования ретардера

Устранение: проверьте сообщение CAN"
4731,"Сообщение CAN TSC1, сигнал по шине CAN о требуемом пределе ретардера","Сообщение CAN TSC1 (контроллер крутящего момента/скорости): Источник сигнала о торможении CAN: неверный предел ретардера

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 2

Реакция системы: Ограничение или отключение ретардера (например, системой ABS) не происходит

Устранение: проверьте сообщение CAN"
4732,"Сообщение CAN TSC1, сигнал по шине CAN о требуемом моменте ретардера","Сообщение CAN TSC1 (контроллер крутящего момента/скорости): Источник сигнала о торможении CAN: требование тормозного момента содержит ошибку или неверно

Стратегия текущего контроля: проверьте сигнал на предмет ошибок и недостоверности

Возможные FMI: 3, 8

Приоритет ошибки: 2

Реакция системы: отсутствие включения ретардера или отключение ретардера

Устранение: проверьте сообщение CAN"
4733,"Сообщение CAN EBC1, сигнал по шине CAN о положении педали тормоза","Сообщение CAN EBC1 (электронный контроллер тормозов): Источник сигнала о торможении CAN: неверное положение педали тормоза или педаль тормоза постоянно нажата

Стратегия текущего контроля: проверьте сигнал на предмет ошибок и недостоверности

Возможные FMI: 3, 8

Приоритет ошибки: 2

Реакция системы: отсутствие ANS, отсутствие разблокировки передачи, ретардер не включается

Устранение: проверьте сообщение CAN"
4734,"Установленный источник сигнала о тормозном моменте или сообщение CAN TSC1, сигнал по шине CAN о требуемом моменте ретардера","Сообщение CAN TSC1 (контроллер крутящего момента/скорости): Источник сигнала о торможении CAN: тормозной момент постоянно выше 0

Стратегия текущего контроля: проверка на достоверность

Возможные FMI: 3

Приоритет ошибки: 2

Реакция системы: ретардер не включается

Устранение: проверьте сообщение CAN. Проверьте, отправляет ли датчик тормоза сигнал ""0"""
4735,"Сообщение CAN TSC1, сигнал по шине CAN о требуемом моменте ретардера","Сообщение CAN TSC1 (контроллер крутящего момента/скорости): недостоверный требуемый тормозной момент.

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 2

Реакция системы: отсутствие включения ретардера или отключение

Устранение: проверьте сообщение CAN"
4780,Штекер или проводное соединение модуля идентификации трансмиссии (TIM),"Модуль идентификации трансмиссии (TIM)

Стратегия текущего контроля: проверка имеющегося сигнала, неверный сигнал, ошибка устройства и достоверность

Возможные FMI: 3, 4, 8, 9

Приоритет ошибки: 5

Реакция системы: связь с TIM невозможна. Данные, относящиеся к КПП, невозможно считать. Возможно, автомобиль эксплуатируется с неверной конфигурацией КПП.

Устранение: проверьте кабель и штекерные соединения"
4781,Модуль идентификации трансмиссии (TIM) в КПП,"Данные TIM непостоянны

Стратегия текущего контроля: проверка на достоверность

Возможные FMI: 3

Приоритет ошибки: 2

Реакция системы: автоматическая конфигурация блока управления КПП (также и другие блоки управления КПП!) больше невозможна. Данная проблема при замене блока управления КПП на соответствующей КПП может привести к опасным последствиям неисправной работы! Автомобиль теряет способность к передвижению.

Устранение: Снова загрузите данные TIM в TIM. Замените TIM"
4782,Модуль идентификации трансмиссии (TIM) в КПП,"TIM не отвечает

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: связь с TIM невозможна. Данные, относящиеся к КПП, невозможно считать.

Устранение: проверьте кабель и штекер."
4783,Модуль идентификации трансмиссии (TIM) в КПП,"Ошибка контрольной суммы во время коммуникации с TIM.

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: связь с TIM невозможна. Данные, относящиеся к КПП, невозможно считать. Возможно, автомобиль эксплуатируется с неверной конфигурацией КПП.

Устранение: проверьте кабель и штекер."
4784,Новое сочетание КПП и блока управления (ПО),"Модуль идентификации трансмиссии (TIM): доступны новые данные TIM

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: блок управления КПП распознал новую КПП. Конфигурация нового блока управления КПП была адаптирована к новой КПП.

Устранение: проверьте, соответствует ли считанная из TIM конструкция КПП установленной КПП"
4785,Коммуникация с TIM была отключена из-за повышенной температуры масла КПП (>110 °C),"Модуль идентификации трансмиссии (TIM): Коммуникация с TIM была отключена из-за повышенной температуры масла КПП (>110 °C)

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 4

Реакция системы: связь с TIM невозможна. Данные, относящиеся к КПП, невозможно считать. Возможно, автомобиль эксплуатируется с неверной конфигурацией КПП.

Устранение: остудите масло КПП (<90 °C)"
4800,Входящий сигнал Kickdown,"Входящий сигнал Kickdown

Стратегия текущего контроля: проверка на предмет короткого замыкания на массу или +Ubat, разрыва проводов и достоверности

Возможные FMI: 3, 5, 6, 10

Приоритет ошибки: 5

Реакция системы: режим Kickdown не активен, отсутствия момента включения Kickdown.

Устранение: проверьте кабель и штекерные соединения"
4801,"Сообщение CAN EEC2, сигнал по шине CAN о выключателе Kickdown","Сообщение CAN EEC2 (электронный контроллер двигателя): Сигнал CAN ""Kickdown вкл."" содержит ошибку или недостоверен

Стратегия текущего контроля: проверьте сигнал на предмет ошибок и недостоверности

Возможные FMI: 3, 8

Приоритет ошибки: 5

Реакция системы: режим Kickdown не активен, отсутствия момента включения Kickdown.

Устранение: проверьте сообщение CAN"
4802,"Сообщение CAN EEC2, сигнал по шине CAN о выключателе Kickdown или цифровом входе Kickdown","Сообщение CAN EEC2 (электронный контроллер двигателя): ""Kickdown включен"" в соответствии с сигналом CAN и цифровым входом недостоверен

Стратегия текущего контроля: проверка на достоверность

Возможные FMI: 3

Приоритет ошибки: 5

Реакция системы: режим Kickdown не активен, отсутствия момента включения Kickdown.

Устранение: проверьте кабель и штекерные соединения"
4811,"Сообщение CAN TC1, сигнал CAN о требуемой передаче или режиме движения","Сообщение CAN TC1 (управление трансмиссией): оценивание включенной передачи: Блок управления КПП не получает по шине CAN переключателя режимов движения информацию о включенной передаче. По крайней мере один из сигналов CAN ""о требуемой передаче"" или ""требуемом режиме движения"" недоступны. С помощью ""требуемой передачи"" считывается информация о направлении движения и с помощью ""требуемого режима движения ""определяется допустимый диапазон передач

Стратегия текущего контроля: проверка имеющегося сигнала, неверный сигнал, ошибка устройства и достоверность

Возможные FMI: 3, 4, 8, 9

Приоритет ошибки: 2, при FMI 9 на 4

Реакция системы: движение невозможно. КПП переходит в нейтральную передачу. Дальнейшее движение возможно с помощью опционального переключателя аварийного движения до остановки

Устранение: проверьте переключатель режимов движения, проверьте FFR, проверьте кабель и штекерные соединения"
4820,"Сообщения CAN CCVS и EBC1, сигнал по шине CAN о выключателе торможения","Сообщения CAN CCVS (круиз-контроль/скорость автомобиля) и EBC1 (электронный контроллер тормозов): работа предохранительной системы передачи: неверных сигнал тормозного выключателя. Разблокировка передачи с помощью сигнала тормозного выключателя по шине CAN невозможно

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 2

Реакция системы: Разблокировка передачи с помощью сигнала тормозного выключателя по шине CAN невозможно

Устранение: проверьте кабель и штекерные соединения, проверьте задействованные блоки управления"
4821,"Сообщения CAN CCVS, сигнал о скорости автомобиля (скорость вращения колес)","Относящиеся к автомобилю данные: сигнал о скорости автомобиля по шине CAN не корректен

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: жесткие переключения

Устранение: проверьте кабель и штекерные соединения, проверьте внешний блок управления"
4822,"Сообщение CAN LFC, сигнал о расходе топлива","Сообщение CAN LFC (расход жидкого топлива): Относящиеся к автомобилю данные: сигнал о расходе топлива по шине CAN не корректен

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: данные об эксплуатации не содержат информации о расходе топлива

Устранение: проверьте кабель и штекерные соединения, проверьте внешний блок управления"
4825,Напряжение питания,"Недостаточное электропитание автомобиля при работающем двигателе. Напряжение в течение по крайней мере 500 мс ниже 16,5 В

Стратегия текущего контроля: проверка слишком низкого напряжения

Возможные FMI: 2

Приоритет ошибки: 2

Реакция системы: движение невозможно

Устранение: отладка стабильного электроснабжения автомобиля"
4840,"Блок управления двигателем, блок управления КПП","Превышение допустимого момента двигателя во время запуска. Двигатель не реагирует на данные момента от блока управления КПП или данные момента от блока управления отправляются неверно

Стратегия текущего контроля: проверка слишком высокого момента двигателя

Возможные FMI: 1

Приоритет ошибки: 2

Реакция системы: слишком высокая нагрузка на КПП во время включения

Устранение: проверьте данные момента, поступающие от блоку управления и удостоверьтесь, что двигатель верно реагирует на требуемое сокращение момента"
