code,description,steps
5258,Нарушение сигнала частоты вращения на входе КПП,"Стратегия текущего контроля: проверка датчика частоты вращения вала отбора мощности (EF2) на нереальность снижения частоты

Приоритет ошибки: 5

Описание неисправности: неисправность датчика частота вращения на входе КПП, нереальность падения частоты (FMI 3)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера, высокая передача переднего хода при выходе из нейтрали, передача заднего хода включается только при большом тормозном давлении

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик"
5259,"Ошибка FLASH, неверная контрольная сумма выбранного массива данных","Стратегия текущего контроля: проверка контрольной суммы выбранного массива данных (Flash)

Приоритет ошибки: 2

Описание неисправности: Ошибка Flasch, определяется или записывается неверная контрольная сумма (FMI 0)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте ПО, при необходимости установите новое"
5260,Номер блока для конфигурации программы движения отсутствует или заблокирован,"Стратегия текущего контроля: проверка конфигурации программы движения в EEPROM

Приоритет ошибки: 2

Описание неисправности: Выбранный в EEPROM номер блока для конфигурации программы движения отсутствует или заблокирован (FMI 0)

Устранение: проверка конфигурации программы движения в EEPROM и корректировка при необходимости"
5261,Разрыв кл. 15 (зажигание),"Стратегия текущего контроля: проверка сигнала кл. 15 (зажигание вкл.) на достоверность

Приоритет ошибки: 2

Описание неисправности: сигнал отсутствует при работающем двигателе (FMI 2)

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте

Этапы контроля: измерение напряжения на штекере блока управления со стороны КПП (отсоединить штекер) между Pin 17/18 и Pin 25. Заданная величина: >8 В"
5262,Модуль отключения управления трансмиссией не работает,"Стратегия текущего контроля: проверка центрального модуля отключения (ZAE) в блоке управления

Приоритет ошибки: 2

Описание неисправности: ошибка аппаратного обеспечения в блоке управления (FMI 9)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: замените блок управления для проверки"
5263,Недопустимое сочетание муфт переключения передач,"Стратегия текущего контроля: проверка сочетания элементов переключения Более двух элементов переключения выдают ток слишком высокого напряжения в течение недопустимо длительного времени

Приоритет ошибки: 2

Описание неисправности: Ошибка ПО (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: установите новое ПО"
5264,Низкое напряжение цепи питания блока управления КПП,"Стратегия текущего контроля: проверка цепи питания кл. 30 на низкое напряжение

Приоритет ошибки: 2

Описание неисправности: напряжение на кл. 30 <16 В при запуске двигателя (FMI 2)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте

Этапы контроля: измерение напряжения на штекере блока управления со стороны КПП (отсоединить штекер) между 8/9 и Pin 17/18. Заданная величина: >16 В"
5265,Высокое напряжение цепи питания блока управления КПП,"Стратегия текущего контроля: проверка цепи питания кл. 30 на высокое напряжение

Приоритет ошибки: 2

Описание неисправности: напряжение на кл. 30 >38 В (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте кабели и штекерные соединения, при необходимости отремонтируйте

Этапы контроля: измерение напряжения на штекере блока управления со стороны КПП (отсоединить штекер) между 8/9 и Pin 17/18. Заданная величина: <38 В"
5266,Информация о передаче не соответствует актуальному положению переключателя передач (информация о передаче по шине CAN),"Стратегия текущего контроля: проверка направления движения с помощью сигнала переключателя и сигнала о направлении движения от переключателя передач на достоверность

Приоритет ошибки: 2

Описание неисправности: сигналы переключателя передач по шине CAN недостоверны. Полученный сигнал переключателя не соответствует полученному сигналу направления движения или сообщение о выходе из строя, или отдельный сигнал о выходе из строя (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте сообщение переключателя режимов движения TC1 по шине CAN"
5267,Кратковременное высокое напряжение цепи питания блока управления КПП,"Стратегия текущего контроля: проверка цепи питания кл. 30 на кратковременное высокое напряжение

Приоритет ошибки: 2

Описание неисправности: напряжение на кл. 30 кратковременно >38 В (FMI 6)

Реакция системы: КПП кратковременно переходит в нейтральную передачу.

Устранение: проверьте кабели и штекерные соединения, при необходимости отремонтируйте

Этапы контроля: измерение напряжения на штекере блока управления со стороны КПП (отсоединить штекер) между 8/9 и Pin 17/18. Заданная величина: <38 В"
5268,Высокое напряжение после сброса нагрузки,"Стратегия текущего контроля: проверка цепи питания кл. 30 на высокое напряжение

Приоритет ошибки: 7

Описание неисправности: кратковременный пик напряжения, возможно, из-за генератора (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте кабели и штекерные соединения, при необходимости отремонтируйте

Этапы контроля: измерение напряжения на штекере блока управления со стороны КПП (отсоединить штекер) между 8/9 и Pin 17/18. Заданная величина: <38 В"
5269,Неисправность датчика температуры блока управления КПП,"Стратегия текущего контроля: проверка внутреннего датчика температуры блока управление на слишком высокую температуру >150 °C

Приоритет ошибки: 5

Описание неисправности: Датчик температуры блока управления КПП неисправен (FMI 9)

Устранение: проверьте температуру, при необходимости замените блок управления"
5270,Неисправность датчика температуры блока управления КПП,"Стратегия текущего контроля: проверка внутреннего датчика температуры блока управление на слишком низкую температуру <-30 ℃ при температуре в масляном поддоне >75 °C

Приоритет ошибки: 5

Описание неисправности: Датчик температуры блока управления КПП неисправен (FMI 8)

Устранение: проверьте температуру, при необходимости замените блок управления"
5271,Неисправность датчика температуры на выходном масляном канале ретардера,"Стратегия текущего контроля: проверка датчика температуры на выходном масляном канале ретардера (ER2) на слишком высокую температуру >195 ℃

Приоритет ошибки: 5

Описание неисправности: Неисправность датчика температуры на выходном масляном канале ретардера (FMI 2)

Реакция системы: функции ретардера ограничиваются

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 21 и Pin 18 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 18 и Pin 17. Заданные величины: 120 кОм при 20 °C, 12 кОм при 80 °C, 2 кОм при 140 °C"
5272,Неисправность датчика температуры на выходном масляном канале ретардера,"Стратегия текущего контроля: проверка датчика температуры на выходном масляном канале ретардера (ER2) на слишком низкую температуру <23 ℃ при температуре в масляном поддоне >50 ℃

Приоритет ошибки: 5

Описание неисправности: Неисправность датчика температуры на выходном масляном канале ретардера (FMI 6)

Реакция системы: функции ретардера ограничиваются

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 21 и Pin 18 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 18 и Pin 17. Заданные величины: 120 кОм при 20 °C, 12 кОм при 80 °C, 2 кОм при 140 °C"
5273,Неисправность датчика температуры в поддоне КПП,"Стратегия текущего контроля: проверка датчика температуры в поддоне КПП (ER1) на слишком высокую температуру >175 ℃

Приоритет ошибки: 5

Описание неисправности: Неисправность датчика температуры в поддоне КПП (FMI 2)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 22 и Pin 17 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 4 и Pin 15. Заданные величины: 62,5 кОм при 20 °C, 6,3 кОм при 80 °C, 1,2 кОм при 140 °C"
5274,Неисправность датчика температуры в поддоне КПП,"Стратегия текущего контроля: проверка датчика температуры в поддоне КПП (ER1) на слишком низкую температуру <-40 ℃

Приоритет ошибки: 5

Описание неисправности: Неисправность датчика температуры в поддоне КПП (FMI 2)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера

Устранение: Проверьте кабели и штекерные соединения, при необходимости отремонтируйте, замените датчик

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 22 и Pin 17 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 4 и Pin 15. Заданные величины: 62,5 кОм при 20 °C, 6,3 кОм при 80 °C, 1,2 кОм при 140 °C"
5278,Недопустимо высокая температура блока управления КПП,"Стратегия текущего контроля: проверка температуры блока управления

Приоритет ошибки: 5

Описание неисправности: слишком высокая температура окружающей среды блока управления (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: измерьте температуру поддона КПП и ОЖ"
5280,Короткое замыкание на массу цепи питания датчика частоты вращения на входе КПП,"Стратегия текущего контроля: проверка цепи питания датчика частоты вращения на входе КПП

Приоритет ошибки: 5

Описание неисправности: короткое замыкание на массу (FMI 5)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте кабели и штекерные соединения, при необходимости отремонтируйте

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 6 и массой и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 23 и массой. Заданная величина: Заданная величина: >10 кОм"
5281,Короткое замыкание на плюс цепи питания датчика частоты вращения на входе КПП,"Стратегия текущего контроля: проверка цепи питания датчика частоты вращения на входе КПП

Приоритет ошибки: 5

Описание неисправности: Короткое замыкание на +Ubat (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте кабели и штекерные соединения, при необходимости отремонтируйте

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 6 и Pin 8/9 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 23 и Pin 3/5. Заданная величина: >10 кОм"
5283,Короткое замыкание на массу цепи питания датчика частоты вращения на выходе КПП,"Стратегия текущего контроля: проверка цепи питания датчика частоты вращения на выходе КПП

Приоритет ошибки: 5

Описание неисправности: короткое замыкание на массу (FMI 5)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте кабели и штекерные соединения, при необходимости отремонтируйте

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 15и массой и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 21 и массой. Заданная величина: Заданная величина: >10 кОм"
5284,Короткое замыкание на плюс цепи питания датчика частоты вращения на выходе КПП,"Стратегия текущего контроля: проверка цепи питания датчика частоты вращения на выходе КПП

Приоритет ошибки: 5

Описание неисправности: Короткое замыкание на +Ubat (FMI 6)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте кабели и штекерные соединения, при необходимости отремонтируйте

Этапы контроля: измерение сопротивления штекера блока управления со стороны КПП (отсоединить штекер) между Pin 15 и Pin 8/9 и измерение сопротивления на штекере КПП (отсоединить штекер) между Pin 21 и Pin 3/5. Заданная величина: >10 кОм"
5289,Включение ретардера при нажатой педали акселератора,"Стратегия текущего контроля: проверка запроса ретардера

Приоритет ошибки: 5

Описание неисправности: Выход ретардера включается при движении с прицепом или без запроса ретардера (FMI 3)

Реакция системы: ретардер отключается

Устранение: проверьте запрос ретардера и момент двигателя или сигнал о нагрузке"
5292,Общая ошибка CAN трансмиссии или системы ZF-CAN,"Стратегия текущего контроля: проверка CAN трансмиссии или CAN системы ZF при инициализации

Приоритет ошибки: 2

Описание неисправности: инициализация не удалась из-за неверных данных (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте данные инициализации CAN"
5293,Общая ошибка CAN трансмиссии,"Стратегия текущего контроля: проверка CAN трансмиссии на предмет ошибки Busoff (отключение шины)

Приоритет ошибки: 2

Описание неисправности: электрическая ошибка шины CAN автомобиля (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: измерьте сопротивление шины CAN автомобиля, проверьте проводку автомобиля

Этапы контроля: измерение сопротивления на штекере блока управления со стороны КПП (отсоединить штекер) между Pin 14 и Pin 22. Заданная величина: 60 Ом"
5295,"Драйвер CAN трансмиссии, подтверждение отправки отсутствует","Стратегия текущего контроля: проверка CAN трансмиссии на предмет ошибки обратной связи

Приоритет ошибки: 4

Описание неисправности: электрическая ошибка шины CAN автомобиля (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: измерьте сопротивление шины CAN автомобиля, проверьте проводку автомобиля

Этапы контроля: измерение сопротивления на штекере блока управления со стороны КПП (отсоединить штекер) между Pin 14 и Pin 22. Заданная величина: 60 Ом"
5296,"Драйвер CAN трансмиссии, переполнение буфера отправки","Стратегия текущего контроля: проверка CAN трансмиссии на предмет ошибки отправки

Приоритет ошибки: 5

Описание неисправности: электрическая ошибка шины CAN автомобиля (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: измерьте сопротивление шины CAN автомобиля, проверьте проводку автомобиля

Этапы контроля: измерение сопротивления на штекере блока управления со стороны КПП (отсоединить штекер) между Pin 14 и Pin 22. Заданная величина: 60 Ом"
5299,Недопустимое (низкий) силовое замыкание на нейтральной передаче,"Стратегия текущего контроля: проверка частоты вращения турбины в состоянии ""готовности нейтральной передачи""

Приоритет ошибки: 2

Описание неисправности: частота вращения турбины выше нормы (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте систему на электрические и гидравлические ошибки"
5300,Недопустимая разница между частотой вращения двигателя и входного вала КПП при замкнутой муфте гидротрансформатора,"Стратегия текущего контроля: проверка замкнутой муфты гидротрансформатора на проскальзывание

Приоритет ошибки: 5

Описание неисправности: При замкнутой муфте гидротрансформатора проскальзывания превышают норму. Слишком низкое давление в задействованных элементах переключений или слишком низкое основное давление (FMI 3)

Реакция системы: снижение момента двигателя

Устранение: проверка фильтра на износ ламеллей и частицы износа. Проверьте уровень масла, основное давление и датчики частоты вращения."
5308,Отсутствие сообщения EBC1,"Стратегия текущего контроля: проверка сообщения EBC1 (электроника тормозной системы 1 ABS на КПП) на тайм-аут

Приоритет ошибки: 5

Описание неисправности: электрическая ошибка шины CAN автомобиля (FMI 3)

Реакция системы: отключение AIS

Устранение: измерьте сопротивление шины CAN автомобиля, проверьте проводку автомобиля"
5309,Отсутствие сообщения EBC3,"Стратегия текущего контроля: проверка сообщения EBC3 (электроника тормозной системы 3 ABS на КПП) на тайм-аут

Приоритет ошибки: 5

Описание неисправности: электрическая ошибка шины CAN автомобиля (FMI 3)

Устранение: измерьте сопротивление шины CAN автомобиля, проверьте проводку автомобиля"
5310,Отсутствие сообщения EEC1,"Стратегия текущего контроля: проверка сообщения EEC1 (электроника двигателя 1 на КПП) на тайм-аут

Приоритет ошибки: 5

Описание неисправности: электрическая ошибка шины CAN автомобиля (FMI 3)

Реакция системы: передача не выключается, отключение AIS, размыкание муфты гидротрансформатора, снижение момента ретардера и двигателя

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5311,Отсутствие сообщения EEC2,"Стратегия текущего контроля: проверка сообщения EEC2 (электроника двигателя 2 на КПП) на тайм-аут

Приоритет ошибки: 5

Описание неисправности: электрическая ошибка шины CAN автомобиля (FMI 3)

Реакция системы: передача не выключается, отключение AIS, размыкание муфты гидротрансформатора, снижение момента ретардера и двигателя

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5312,Отсутствие сообщения EEC3,"Стратегия текущего контроля: проверка сообщения EEC3 (электроника двигателя 3 на КПП) на тайм-аут

Приоритет ошибки: 5

Описание неисправности: электрическая ошибка шины CAN автомобиля (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5313,Отсутствие сообщения EC1,"Стратегия текущего контроля: проверка сообщения EC1 (конфигурация двигателя на КПП) на тайм-аут

Приоритет ошибки: 5

Описание неисправности: электрическая ошибка шины CAN автомобиля (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5314,Отсутствие сообщения TC1 (от переключателя режимов движения),"Стратегия текущего контроля: проверка сообщения TC1 (переключатель режимов движения на КПП) на тайм-аут

Приоритет ошибки: 2

Описание неисправности: Отсутствие сообщения CAN (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5315,Отсутствие сообщения TC1 (от ABS / ASR),"Стратегия текущего контроля: проверка сообщения TC1 (ABS / ASR на КПП) на тайм-аут

Приоритет ошибки: 4

Описание неисправности: Отсутствие сообщения CAN (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5316,Отсутствие сообщения TC1 (от xx),"Стратегия текущего контроля: проверка сообщения TC1 на тайм-аут

Приоритет ошибки: 4

Описание неисправности: Отсутствие сообщения CAN (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5317,Отсутствие сообщения ERC1,"Стратегия текущего контроля: проверка сообщения ERC1 (электроника моторного тормоза на КПП) на тайм-аут

Приоритет ошибки: 4

Описание неисправности: Отсутствие сообщения CAN (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5318,Отсутствие сообщения CCVS,"Стратегия текущего контроля: проверка сообщения CCVS (компьютер автомобиля на КПП) на тайм-аут

Приоритет ошибки: 4

Описание неисправности: Отсутствие сообщения CAN (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5327,Отсутствие сигнала/неверный сигнал EEC1,"Стратегия текущего контроля: проверка сообщения EEC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Момент отдачи двигателя в процентах (без момента сил трения) не доступен (FMI 3)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5328,Отсутствие сигнала/неверный сигнал EEC1,"Стратегия текущего контроля: проверка сообщения EEC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Сигнал частоты вращения двигателя недоступен (FMI 3)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5329,Отсутствие сигнала/неверный сигнал EEC1,"Стратегия текущего контроля: проверка сообщения EEC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Запрос водителя сигнала момента двигателя в процентах недоступен (FMI 3)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5330,Отсутствие сигнала/неверный сигнал EEC2,"Стратегия текущего контроля: проверка сообщения EEC2 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Сигнал положения педали акселератора в процентах недоступен (FMI 3)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5331,Отсутствие сигнала/неверный сигнал EEC2,"Стратегия текущего контроля: проверка сообщения EEC2 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 4

Описание неисправности: Момент двигателя в процентах при актуальной частоте вращения недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5332,Отсутствие сигнала/неверный сигнал EEC3,"Стратегия текущего контроля: проверка сообщения EEC3 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Сигнал момента сил трения в процентах недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5333,Отсутствие сигнала/неверный сигнал EC1,"Стратегия текущего контроля: проверка сообщения EC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Референсный сигнал момента двигателя недоступен или значение находится за пределами нормы (FMI 3)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5334,Отсутствие сигнала/неверный сигнал TC1 (от переключателя режимов движения),"Стратегия текущего контроля: проверка сообщения TC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 2

Описание неисправности: Сигнал направления по CAN переключателя режимов движения (V/N/R) недоступен (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5335,Отсутствие сигнала/неверный сигнал TC1 (от переключателя режимов движения),"Стратегия текущего контроля: проверка сообщения TC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 2

Описание неисправности: Сигнал переключателя режимов движения CAN недоступен (FMI 3)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5336,Отсутствие сигнала/неверный сигнал ERC1,"Стратегия текущего контроля: проверка сообщения ERC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Сигнал модуля управления моторным тормозом недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5337,Отсутствие сигнала/неверный сигнал ERC1,"Стратегия текущего контроля: проверка сообщения ERC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Запрашиваемый сигнал момента двигателя и тормозного момента недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5338,Отсутствие сигнала/неверный сигнал CCVS,"Стратегия текущего контроля: проверка сообщения CCVS на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 4

Описание неисправности: Сигнал выключателя стояночного тормоза недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5340,Отсутствие сигнала/неверный сигнал EBC1,"Стратегия текущего контроля: проверка сообщения EBC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 4

Описание неисправности: Сигнал активности блока управления двигателем ASR недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5341,Отсутствие сигнала/неверный сигнал EBC1,"Стратегия текущего контроля: проверка сообщения EBC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 4

Описание неисправности: Сигнал активности ABS недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5342,Отсутствие сигнала/неверный сигнал EBC1,"Стратегия текущего контроля: проверка сообщения EBC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 2

Описание неисправности: Сигнал положения педали тормоза в процентах недоступен (FMI 3)

Реакция системы: отключение AIS

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5343,"Драйвер CAN трансмиссии, ошибка отправки","Стратегия текущего контроля: проверка CAN трансмиссии на предмет ошибки обратной связи

Приоритет ошибки: 4

Описание неисправности: Драйвер CAN трансмиссии, ошибка отправки (FMI 3)

Реакция системы: отключение AIS, ограничение момента двигателя и ретардера

Устранение: измерьте сопротивление шины CAN автомобиля, проверьте проводку автомобиля

Этапы контроля: измерение сопротивления на штекере блока управления со стороны КПП (отсоединить штекер) между Pin 14 и Pin 22. Заданная величина: 60 Ом"
5345,Отсутствие сообщения TSC1 (от круиз-контроля),"Стратегия текущего контроля: проверка сообщения TSC1 (ограничение ретардера) на тайм-аут

Приоритет ошибки: 5

Описание неисправности: Отсутствие сообщения CAN (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5346,Отсутствие сообщения TSC1 (от ABS),"Стратегия текущего контроля: проверка сообщения TSC1 (ограничение ретардера) на тайм-аут

Приоритет ошибки: 5

Описание неисправности: Отсутствие сообщения CAN (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5347,Отсутствие сообщения RC (моторный тормоз),"Стратегия текущего контроля: проверка сообщения RC (конфигурация моторного тормоза) на тайм-аут

Приоритет ошибки: 4

Описание неисправности: Отсутствие сообщения CAN (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5349,Отсутствие сообщения TD,"Стратегия текущего контроля: проверка сообщения TD (время/дата) на тайм-аут

Приоритет ошибки: 4

Описание неисправности: Отсутствие сообщения CAN (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сообщения и аппаратного обеспечения CAN"
5351,Отсутствие сигнала/неверный сигнал RC (моторный тормоз),"Стратегия текущего контроля: проверка сообщения RC на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 4

Описание неисправности: Референсный сигнал тормозного момента двигателя в Нм недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5352,Отсутствие сигнала/неверный сигнал TSC1 (круиз-контроль),"Стратегия текущего контроля: проверка сообщения TSC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Запрашиваемый сигнал момента ретардера/ограничения ретардера в процентах недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5353,Отсутствие сигнала/неверный сигнал TSC1 (от ABS),"Стратегия текущего контроля: проверка сообщения TSC1 на ошибку сигнала CAN или отсутствие сигнала

Приоритет ошибки: 5

Описание неисправности: Сигнал ограничения момента ретардера/ограничения момента в процентах недоступен (FMI 3)

Устранение: измерение на шине CAN автомобиля, проверка сигнала и аппаратного обеспечения CAN блока управления, отправляющего сообщение"
5354,Недопустимо длительное время проскальзывания при переключениях,"Стратегия текущего контроля: проверка времени проскальзывания на соответствие установленному пределу

Приоритет ошибки: 2

Описание неисправности: снижение проскальзывания при смене передачи слишком низкое, электрическая или гидравлическая неисправность КПП (FMI 3)

Реакция системы: передача не выключается, нейтральная передача не включается, отключение AIS

Устранение: проверьте систему на предмет электрических и гидравлических неисправностей, также проверьте уровень масла, масляный фильтр, основное давление и частоту вращения"
5355,Неверная сумма EEPROM,"Стратегия текущего контроля: проверка контрольной EEPROM

Приоритет ошибки: 2

Описание неисправности: Неверный массив данных контрольной суммы, ошибка при записывании EEPROM (FMI 0)

Устранение: Проверьте настройки EEPROM и при необходимости откорректируйте"
5356,Аппаратная неисправность блока управления КПП,"Стратегия текущего контроля: проверка аппаратного обеспечения блока управления КПП

Приоритет ошибки: 2

Описание неисправности: неисправность аппаратного обеспечения блока управления КПП (FMI 9)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте блок управления и при необходимости установите новый блок для проверки"
5357,Ошибка ПО блока управления КПП,"Стратегия текущего контроля: проверка ПО блока управления КПП

Приоритет ошибки: 2

Описание неисправности: ошибка ПО блока управления КПП (FMI 9)

Реакция системы: КПП переходит в нейтральную передачу.

Устранение: проверьте блок управления и при необходимости установите новый блок для проверки"
5363,Нарушение сигнала частоты вращения на входном/выходном вале КПП,"Стратегия текущего контроля: Нарушение сигнала частоты вращения на входном/выходном вале КПП

Приоритет ошибки: 5

Описание неисправности: нарушение сигнала частоты вращения от обоих датчиков (FMI 8)

Реакция системы: включенная передача не отключается, переход на нейтральную передачу только в ручном режиме, отключение ретардера, размыкание муфты гидротрансформатора, при выходе из нейтрали включается высокая передняя передача, отсутствие передачи заднего хода, отключение AIS

Устранение: проверьте сигнальную проводку, при необходимости замените датчик"
