code,description,steps
5029,Дозировочный модуль блокирован в открытом/закрытом положении (канал AdBlue),"Стратегия текущего контроля: проверка дозировочного модуля на предмет функционирования (блокирован в открытом/закрытом положении)

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P208E, P20F6, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: дозировочный модуль блокирован в закрытом положении в режиме дозирования (FMI 1), дозировочный модуль блокирован в открытом положении при пуске системы (FMI 2), дозировочный модуль блокирован в закрытом положении при пуске системы (FMI 3)

Реакция системы: система отключается до следующего пуска (кл. 15)

Устранение:

– Настройте дозировочный модуль с помощью тестирования исполнительных элементов через ПК и обратите внимание на шум. Должно быть слышно ритмичное постукивание электромагнита (настройка PWM)

– Демонтируйте дозировочный модуль и промойте в воде. Видны ли остатки AdBlue (кристаллические остатки)?

– Проведите испытание дозировочного модуля AdBlue с помощью ПК (держите сопло в отдельном баке)

Испытание дозировочного модуля: это испытание позволяет проверить, может ли дозировочный модуль назначить правильное количество AdBlue.

Измерение проводится без воздействия или подачи сжатого воздуха.

Эта процедура проводится, только если значение температуры после катализатора составляет –25 °C. Это значение температуры имитируется, так как вместо датчика температуры B634 подсоединяется резистор с сопротивлением 180Ом.

Для этого испытания демонтируют установленный в автомобиле дозировочный трубопровод (соединительный трубопровод между дозировочным модулем и соплом) и на его место подсоединяют PA-трубу длиной прибл. 1500мм. На выходе этого измерительного трубопровода устанавливается измерительная емкость 250мл. Контрольное количество измеряется в конце испытания.

Испытываются три дозируемых количества. Для обеспечения правильной оценки дозирующей системы следует проводить все три испытания.

Контрольные количества для D20:

Большое количество: продолжительность испытания 90с, количество: 160-170мл

Среднее количество: продолжительность испытания 180c, количество: 75-85мл

Малое количество: продолжительность испытания 300c, количество: 50-60мл

Порядок действий:

– Отсоедините датчик температуры B634 на двухконтактном штекерном соединении и подсоедините испытательный блок (№ Cartool: 97 1 060) на месте датчика температуры

– Установите на контрольном потенциометре (№ Cartool: 971031) 10Ом — 1кОм значение прибл. 180Ом и подсоедините между красным и черным штекерным разъемом на испытательном блоке (№ Cartool: 971060)

– Проверьте в текущем контроле температур температуру после катализатора. Номинальное значение –25 °C"
5030,Невозможно увеличить давление AdBlue во время процедуры с использованием ПК,"Стратегия текущего контроля: проверка роста давления AdBlue во время пуска (ввода в эксплуатацию)

Приоритетность неисправности: 4

Описание неисправности: невозможно увеличить давление AdBlue во время первого ввода в эксплуатацию с помощью ПК (FMI 3)

Реакция системы: тестирование прерывается

Возможные причины неисправности:

– Бак пуст

– Блокированы аэрация бака и удаление из него воздуха

– Блокирован или имеет неплотность впускной трубопровод между баком и подающим модулем (утечка)

– Фильтр грубой очистки загрязнен/блокирован

– Главный фильтр загрязнен/блокирован

– Клапан выпуска воздуха механически блокирован

– Обратный трубопровод к баку блокирован

Примечание: предусмотрено два фильтра грубой очистки — один фильтр грубой очистки в подающем модуле и один фильтр грубой очистки подающей линии AdBlue. Соблюдайте инструкции в сервисной информации 180400, 200200 и 223200!

Устранение:

– Проверьте трубопроводы и по мере необходимости замените

– Замените все фильтры

– Повторите процедуру ""Первый ввод в эксплуатацию"" с помощью ПК

– С помощью ПК проведите процедуру ""Максимальный объем модуля насоса""

Максимальный объем модуля насоса: это тестирование позволяет проверить, обеспечивает ли модуль насоса подачу AdBlue в надлежащем количестве.

Измерение проводится без воздействия или подачи сжатого воздуха.

Эта процедура проводится, только если значение температуры после катализатора составляет –25 °C. Это значение температуры имитируется, так как вместо датчика температуры B634 подсоединяется резистор с сопротивлением 180Ом.

Для проведения тестирования следует отсоединить в автомобиле соединительный трубопровод между подающим и дозировочным модулями на дозировочном модуле и удлинить PA-трубой длиной прибл. 1500мм. На выходе этого измерительного трубопровода устанавливается контрольный дроссель в измерительной емкости 500мл. Измеренное контрольное количество взвешивается в конце тестирования, и оно должно составлять не менее 250г.

– Отсоедините датчик температуры B634 на двухконтактном штекерном соединении и подсоедините испытательный блок (№ Cartool: 97 1 060) на месте датчика температуры

– Установите на контрольном потенциометре (№ Cartool: 971031) 10Ом — 1кОм значение прибл. 180Ом и подсоедините между красным и черным штекерным разъемом на испытательном блоке (№ Cartool: 971060)

– Проверьте в текущем контроле температур температуру после катализатора. Номинальное значение –25 °C"
5031,Насос AdBlue (системное давление),"Стратегия текущего контроля: проверка насоса для AdBlue на функциональность и достоверность

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P208B, P208C, P208D, P20E8, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: превышение частоты вращения двигателя насоса (FMI 1), невозможно увеличить давление AdBlue при пуске (FMI 2), двигатель насоса блокирован (FMI 3)

Реакция системы: система отключается до следующего пуска (кл. 15)

Возможные причины неисправности:

– Бак пуст

– Блокированы аэрация бака и удаление из него воздуха

– Блокирован или имеет неплотность впускной трубопровод между баком и подающим модулем (утечка)

– Фильтр грубой очистки загрязнен/блокирован

– Главный фильтр загрязнен/блокирован

– Клапан выпуска воздуха механически блокирован

– Обратный трубопровод к баку блокирован

Устранение:

– Выполните процедуру ""Первый ввод в эксплуатацию"" с помощью ПК

– С помощью ПК включите насос (может ли восстановиться давление по меньшей мере 2,8 бар?) Затем настройте клапан выпуска воздуха на декомпрессию (декомпрессия возможна?). Повторите обе процедуры несколько раз. Если давление не увеличивается, то замените фильтр грубой очистки

– Замените уплотнительное кольцо на впускном трубопроводе AdBlue

Если неисправность не может быть установлена, то замените подающий модуль

Примечание: предусмотрено два фильтра грубой очистки — один фильтр грубой очистки в подающем модуле и один фильтр грубой очистки подающей линии AdBlue. Соблюдайте инструкции в сервисной информации 180400, 200200 и 223200!

Внимание! На автомобилях с OBD 1 и контролем NOx (№ блоков управления 81.25819-7009) в регистратор неисправностей записывается SPN 5021, а на дисплее отображается SPN 5031. В этом случае при поиске неисправностей/ремонте выполните действия аналогично записи неисправности 5031"
5032,Температура недостоверная во время процедуры с использованием ПК,"Стратегия текущего контроля: проверка температуры при пуске (вводе в эксплуатацию) на достоверность

Приоритетность неисправности: 4

Описание неисправности: недостоверная температура во время первого ввода в эксплуатацию с помощью ПК (FMI 3)

Реакция системы: тестирование прерывается

Возможные причины неисправности:

– Обогрев в подающем модуле не функционирует

– Обогрев бака не функционирует

Устранение:

– Повторите процедуру ""Первый ввод в эксплуатацию"" с помощью ПК

– Если неисправность не может быть установлена, то замените подающий модуль"
5033,Давление AdBlue недостоверное,"Стратегия текущего контроля: проверка давления AdBlue на достоверность (слишком высокое)

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P204B, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: слишком высокое давление AdBlue (давление AdBlue превышает 4,4 бар, хотя клапан ограничения давления насоса открыт при давлении не более 3,8 бар) (FMI 1)

Реакция системы: система отключается до следующего пуска (кл. 15)

Возможные причины неисправности:

– Внутренняя неисправность насоса

– Датчик давления AdBlue неисправен

– Перепускной клапан насоса неисправен

Устранение:

– С помощью ПК проведите процедуру ""Максимальный объем модуля насоса""

Максимальный объем модуля насоса: это тестирование позволяет проверить, обеспечивает ли модуль насоса подачу AdBlue в надлежащем количестве.

Измерение проводится без воздействия или подачи сжатого воздуха.

Эта процедура проводится, только если значение температуры после катализатора составляет –25 °C. Это значение температуры имитируется, так как вместо датчика температуры B634 подсоединяется резистор с сопротивлением 180Ом.

Для проведения тестирования следует отсоединить в автомобиле соединительный трубопровод между подающим и дозировочным модулями на дозировочном модуле и удлинить PA-трубой длиной прибл. 1500мм. На выходе этого измерительного трубопровода устанавливается контрольный дроссель в измерительной емкости 500 мл. Измеренное контрольное количество взвешивается в конце тестирования, и оно должно составлять не менее 250г.

– Отсоедините датчик температуры B634 на двухконтактном штекерном соединении и подсоедините испытательный блок (№ Cartool: 971060) на месте датчика температуры

– Установите на контрольном потенциометре (№ Cartool: 971031) 10Ом — 1кОм значение прибл. 180Ом и подсоедините между красным и черным штекерным разъемом на испытательном блоке (№ Cartool: 971060)

– Проверьте в текущем контроле температур температуру после катализатора. Номинальное значение –25 °C

– Замените подающий модуль

Примечание: перед каждой заменой подающего модуля следует считывать ""Диагностическую память автомобиля в целом"" с помощью ПК перед очисткой регистратора неисправностей"
5034,Датчик температуры AdBlue (подающий модуль),"Стратегия текущего контроля: проверка температуры AdBlue в подающем модуле на достоверность

Приоритетность неисправности: 5

Описание неисправности: температура AdBlue в подающем модуле слишком высокая (FMI 1) или слишком низкая (FMI 2)

Реакция системы: система отключается до следующего пуска (кл. 15)

Возможная причина неисправности:

– Обогрев подающего модуля не переключается

Устранение: если неисправность не может быть установлена, то замените подающий модуль

Примечание: перед каждой заменой подающего модуля следует считывать ""Диагностическую память автомобиля в целом"" с помощью ПК перед очисткой регистратора неисправностей"
5035,Температура AdBlue (бака),"Стратегия текущего контроля: проверка температуры AdBlue в баке на достоверность

Приоритетность неисправности: 5

Описание неисправности: температура AdBlue в баке слишком высокая (FMI 1) или слишком низкая (FMI 2)

Реакция системы: система отключается до следующего пуска (кл. 15)

Возможная причина неисправности:

– Клапан охлаждающей жидкости (клапан обогрева бака) блокирован в открытом состоянии (слишком высокая температура)

– Датчик неисправен (температура слишком высокая)

– Обогрев бака не функционирует (температура слишком низкая)

Устранение:

– Проверьте или отремонтируйте кабельное соединение

– Замените датчик

– С помощью тестирования исполнительных элементов ПК включите клапан охлаждающей жидкости (клапан обогрева бака) для контура обогрева AdBlue. Акустическая проверка (должны быть слышны щелчки магнита)

– Замените клапан обогрева бака"
5036,"Недостоверный ответ клапана выпуска воздуха, или обратный трубопровод блокирован во время процедуры с ПК","Стратегия текущего контроля: проверка клапана выпуска воздуха во время процедуры ПК (ввода в эксплуатацию)

Приоритетность неисправности: 4

Описание неисправности: клапан выпуска воздуха или обратный трубопровод блокирован во время первого ввода в эксплуатацию с помощью ПК (FMI 3)

Реакция системы: тестирование прерывается

Возможная причина неисправности:

– Клапан выпуска воздуха механически блокирован

– Обратный трубопровод к баку блокирован

– Продувочный клапан и клапан выпуска воздуха бака блокированы

Устранение:

– Проверьте обратный трубопровод

– Проверьте вентиляцию топливного бака и по мере необходимости очистите

– Выполните испытание при отсоединенном обратном трубопроводе

– Открутите главный фильтр подающего модуля (зажаты ли уплотнительные кольца круглого сечения, в норме ли фильтрующий элемент?)

– Повторите процедуру ""Первый ввод в эксплуатацию"" с помощью ПК

Примечание: неисправность регистрируется, если в течение 20 секунд после открытия клапана выпуска воздуха давление AdBlue не понизилось ниже 530мбар"
5037,Клапан выпуска воздуха (давление AdBlue),"Стратегия текущего контроля: проверка давления AdBlue во время ввода в эксплуатацию

Приоритетность неисправности: 4

Описание неисправности: во время ввода в эксплуатацию давление AdBlue не может быть своевременно снижено посредством клапана выпуска воздуха в баке (FMI 1)

Возможные причины неисправности:

– Клапан выпуска воздуха механически блокирован

– Обратный трубопровод к баку блокирован

– Удаление воздуха из бака блокировано

Устранение:

– Проверьте давление AdBlue посредством текущего контроля ПК

– Если давление имеется, то настройте клапан выпуска воздуха при использовании ПК и наблюдайте снижение давления

– Если отсутствует давление AdBlue, то проведите с помощью ПК процедуру ""Первый ввод в эксплуатацию""

– Продуйте обратный трубопровод и очистите водой клапан для удаления воздуха"
5038,Неисправность датчика температуры перед катализатором,"Стратегия текущего контроля: проверка датчика температуры перед катализатором

Приоритетность неисправности: 4

Описание неисправности: обрыв, отсутствует сигнал (FMI 4), сигнал недостоверный (FMI 3)

Устранение: проверьте или отремонтируйте кабельное соединение, замените датчик

Примечание: датчик температуры отработанных газов перед катализатором подключен к блоку управления EDC и контролируется с помощью EDC (SPN 173)"
5039,Неисправность датчика температуры после катализатора,"Стратегия текущего контроля: проверка датчика температуры после катализатора

Приоритетность неисправности: 4

Описание неисправности: обрыв, отсутствует сигнал (FMI 4), сигнал недостоверный (FMI 3)

Устранение:

– Проверьте или отремонтируйте кабельное соединение

– Замените датчик"
5081,Разность давления AdBlue и давления окружающей среды,"Стратегия текущего контроля: контроль достоверности датчика давления AdBlue

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P204B, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: разность давления AdBlue и давления окружающей среды после выравнивания давления с помощью клапана выпуска воздуха при пуске слишком велика (FMI 3)

Реакция системы: система отключается до следующего пуска (кл. 15)

Возможные причины неисправности:

– Клапан выпуска воздуха блокирован

– Обратный трубопровод блокирован

– Удаление воздуха из бака блокировано

– Датчик давления AdBlue неисправен

Устранение:

– С помощью ПК выполните тестирование исполнительных элементов ""Двигатель насоса"". Повысьте давление до >2бар

– После этого включите клапан выпуска воздуха с помощью тестирования исполнительных элементов. Давление должно быстро понизиться"
5082,Температура AdBlue в подающем модуле (достоверность),"Стратегия текущего контроля: проверка датчика температуры AdBlue в подающем модуле на достоверность

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P2043, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: статический сигнал недостоверный (FMI 8), динамический сигнал недостоверный (FMI 3)

Реакция системы: нет

Устранение:

– С помощью ПК проверьте температуру AdBlue подающего модуля: на теплом двигателе ощутимо нагревается трубопровод охлаждающей жидкости после клапана охлаждающей жидкости (клапана обогрева бака)

– Замените подающий модуль

Примечание: перед каждой заменой подающего модуля следует считывать ""Диагностическую память автомобиля в целом"" с помощью ПК перед очисткой регистратора неисправностей"
5083,Температура перед катализатором (достоверность),"Стратегия текущего контроля: проверка температуры катализатора (перед катализатором) на достоверность

Приоритетность неисправности: 4

Описание неисправности: статический сигнал недостоверный (FMI 8), динамический сигнал недостоверный (FMI 3)

Устранение:

– С помощью ПК проверьте температуру перед катализатором

– Если температура недостоверная, то проверьте датчик температуры и по мере необходимости замените

Примечание: датчик температуры отработанных газов перед катализатором подключен к блоку управления EDC и контролируется с помощью EDC (SPN 3811)"
5084,Температура после катализатора (достоверность),"Стратегия текущего контроля: проверка температуры катализатора (после катализатора) на достоверность

Приоритетность неисправности: 4

Описание неисправности: статический сигнал недостоверный (FMI 8), динамический сигнал недостоверный (FMI 3)

Устранение:

– С помощью ПК проверьте температуру после катализатора

– Если температура недостоверная, то проверьте датчик температуры и по мере необходимости замените"
5085,Клапан охлаждающей жидкости для контура обогрева AdBlue,"Стратегия текущего контроля: проверка клапана охлаждающей жидкости для контура обогрева AdBlue (клапана обогрева бака) на функциональность

Приоритетность неисправности: 5

Описание неисправности: клапан заблокирован в открытом состоянии, т.е. температура бака выше ожидаемой (FMI 1)

Реакция системы: нет

Устранение:

– С помощью ПК включите клапан охлаждающей жидкости (клапан обогрева бака) для контура обогрева AdBlue. Акустическая проверка (должны быть слышны щелчки магнита)

– Замените клапан обогрева бака"
5086,Температура AdBlue в баке (достоверность),"Стратегия текущего контроля: проверка температуры AdBlue в баке на достоверность

Приоритетность неисправности: 4

Описание неисправности: статический сигнал недостоверный (FMI 8), динамический сигнал недостоверный (FMI 3)

Реакция системы: нет

Устранение: с помощью ПК проверьте ""температуру AdBlue в баке"". Если температура недостоверная, то замените датчик бака"
5089,Датчик давления AdBlue в инерционной фазе (достоверность),"Стратегия текущего контроля: проверка датчика давления AdBlue на достоверность в инерционной фазе

Приоритетность неисправности: 4

Описание неисправности: давление AdBlue после продувки слишком высокое (FMI 3)

Реакция системы: система отключается до следующего пуска (кл. 15)

Возможные причины неисправности:

– Клапан выпуска воздуха неисправен

– Обратный трубопровод засорен

– Удаление воздуха из бака блокировано

– Датчик давления AdBlue неисправны

Устранение:

– Настройте клапан выпуска воздуха с помощью ПК (акустическая проверка)

– С помощью ПК проведите процедуру ""Первый ввод в эксплуатацию"" (рост давления). Затем настройте клапан удаления воздуха (снижение давления). Затем наблюдайте за давлением AdBlue до и после уменьшения давления. Происходит ли снижение давления?

– Продуйте обратный трубопровод в случае, если он блокирован

– Очистите водой узел удаления воздуха из бака"
5090,Датчик давления воздуха в инерционной фазе (достоверность),"Стратегия текущего контроля: проверка датчиков давления воздуха на достоверность в инерционной фазе

Приоритетность неисправности: 5

Описание неисправности: разность давления воздуха перед дросселем/после дросселя слишком велика (FMI 3)

Реакция системы: система отключается до следующего пуска (кл. 15)

Устранение:

– Проверьте с помощью ПК давление воздуха перед дросселем и после него. Приблизительно одинаковое?"
5091,Клапан выпуска воздуха в инерционной фазе (достоверность),"Стратегия текущего контроля: проверка клапана выпуска воздуха на достоверность в инерционной фазе

Приоритетность неисправности: 4

Описание неисправности: невозможно обеспечить достаточное снижение давления посредством клапана выпуска воздуха (FMI 3)

Реакция системы: система отключается до следующего пуска (кл. 15)

Возможные причины неисправности:

– Клапан выпуска воздуха неисправен

– Обратный трубопровод засорен

– Удаление воздуха из бака блокировано

– Датчик давления AdBlue неисправен

Устранение:

– С помощью ПК настройте клапан выпуска воздуха (тестирование исполнительных элементов)

– С помощью ПК проведите процедуру ""Первый ввод в эксплуатацию"" (рост давления). Затем настройте клапан удаления воздуха (снижение давления). Затем наблюдайте за давлением AdBlue до и после уменьшения давления. Давление AdBlue должно понижаться

– Продуйте обратный трубопровод в случае, если он блокирован

– Очистите водой узел удаления воздуха из бака"
5120,Модуль текущего контроля (проверка),"Стратегия текущего контроля: контроль модуля текущего контроля на предмет сбоя сигнального устройства (общим термином Watchdog (англ. сигнальное устройство) обозначаются компоненты системы, которые контролируют функционирование других компонентов)

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P062F, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: сбой в модуле текущего контроля (FMI 9)

Реакция системы: система отключается до следующего пуска (кл. 15)

Устранение: очистите регистратор неисправностей, включите и выключите зажигание. Если неисправность не может быть удалена таким образом, то замените подающий модуль

Примечание: перед каждой заменой подающего модуля следует считывать ""Диагностическую память автомобиля в целом"" с помощью ПК перед очисткой регистратора неисправностей"
5500,Неисправность CAN (сообщение AAI),"Стратегия текущего контроля: проверка сообщений CAN о температуре бака AdBlue, об уровне заполнения бака AdBlue на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 4

Описание неисправности: тайм-аут сообщения AAI (FMI 4), шина CAN перегружена (FMI 3), температура бака AdBlue на CAN слишком высокая или слишком низкая, уровень заполнения бака AdBlue на CAN слишком высокий или слишком низкий (FMI 8)

Реакция системы: возможно, обогрев будет функционировать, пока защита от превышения температуры подающего модуля не отключит систему. В качестве уровня заполнения бака показывается последнее достоверное значение

Устранение: проверьте шину CAN, штекерный контакт и кабельное соединение датчика уровня заполнения, с помощью ПК проверьте температуру AdBlue в баке и по мере необходимости замените датчик"
5501,Неисправность CAN (сообщение ABC),"Стратегия текущего контроля: проверка сообщений CAN о температуре окружающей среды/давлении окружающей среды на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 3

Описание неисправности: тайм-аут сообщения ABC (FMI 4), шина CAN перегружена (FMI 3), температура окружающей среды/давление окружающей среды на CAN слишком высокие или слишком низкие (FMI 8)

Реакция системы: отсутствует прямое влияние на функциональность системы. Возможными сопутствующими неисправностями являются ошибки достоверности датчика давления AdBlue.

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3), атмосферное давление и температуру наружного воздуха в FFR с помощью ПК. Считайте общий регистратор неисправностей"
5502,Неисправность CAN (сообщение ATI),"Стратегия текущего контроля: проверка сообщений CAN о выпуске NOx, температуре перед катализатором на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 5

Регистратор неисправностей OBD: U0401, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: тайм-аут сообщения ATI (FMI 4), шина CAN перегружена (FMI 3), значение выпуска NOx слишком высокое или слишком низкое, температура перед катализатором слишком высокая или слишком низкая (FMI 8)

Реакция системы: DCU отключает дозирование. После устранения неисправности система возобновляет работу при следующем пуске (включение зажигания)

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3), проверьте температуру отработанных газов перед катализатором в EDC с помощью ПК (исправен ли датчик температуры?). Считайте общий регистратор неисправностей"
5503,Ошибка CAN (сообщение EEC1),"Стратегия текущего контроля: проверка сообщений CAN о крутящем моменте/частоте вращения на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 5

Регистратор неисправностей OBD: U0401, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: тайм-аут сообщения EEC1 (FMI 4), шина CAN перегружена (FMI 3), крутящий момент/частота вращения на CAN слишком высокие или слишком низкие (FMI 8)

Реакция системы: DCU отключает дозирование. После устранения неисправности система возобновляет работу при следующем пуске (включение зажигания)

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3). Считайте общий регистратор неисправностей"
5504,Неисправность CAN (сообщение ETP),"Стратегия текущего контроля: проверка сообщений CAN о температуре охлаждающей жидкости на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 3

Описание неисправности: тайм-аут сообщения ETP (FMI 4), шина CAN перегружена (FMI 3), температура охлаждающей жидкости на CAN слишком высокая или слишком низкая (FMI 8)

Реакция системы: обогрев бака отключен для того, чтобы предотвратить повреждение бака AdBlue слишком горячей охлаждающей жидкостью двигателя.

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3), проверьте температуру охлаждающей жидкости в EDC с помощью ПК. Считайте общий регистратор неисправностей"
5506,Неисправность CAN (сообщение FEC),"Стратегия текущего контроля: проверка сообщений CAN об объеме впрыскиваемого топлива на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 3

Описание неисправности: тайм-аут сообщения FEC (FMI 4), шина CAN перегружена (FMI 3), значение объема впрыскиваемого топлива на CAN слишком высокое или слишком низкое (FMI 8)

Реакция системы: возможно небольшое снижение дозировки относительно номинального значения

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3), проверьте значение объема впрыскиваемого топлива по CAN с помощью ПК. Считайте общий регистратор неисправностей"
5507,Неисправность CAN (сообщение IEC),"Стратегия текущего контроля: проверка сообщений CAN о давлении наддува/температуре наддувочного воздуха/температуре после катализатора на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 4

Описание неисправности: тайм-аут сообщения IEC (FMI 4), шина CAN перегружена (FMI 3), давление наддува/температура наддувочного воздуха/температура после катализатора на CAN слишком высокие или слишком низкие (FMI 8)

Реакция системы: DCU отключает дозирование. После устранения неисправности система возобновляет работу при следующем пуске (включение зажигания)

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3), проверьте давление наддува, температуру наддувочного воздуха, температуру после катализатора в EDC (соответствует температуре пылевого фильтра) с помощью ПК. Считайте общий регистратор неисправностей"
5508,Неисправность CAN (сообщение ATO1),"Стратегия текущего контроля: проверка сообщений CAN датчика NOx на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 5

Регистратор неисправностей OBD: U041B, P2BA8 (длительная неисправность)

Описание неисправности: тайм-аут сообщения ATO1 (FMI 4), шина CAN перегружена (FMI 3), недостоверный сигнал (FMI 8)

Реакция системы: нет"
5509,Неисправность CAN (сообщение PRO),"Стратегия текущего контроля: проверка сообщений CAN о значении выпуска тепла, значении дозировки, значении объема отработанных газов двигателя на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 5

Регистратор неисправностей OBD: U0401, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: тайм-аут сообщения PRO (FMI 4), шина CAN перегружена (FMI 3), значение выпуска тепла, передаваемое по шине CAN, слишком высокое или слишком низкое, значение дозировки, передаваемое по шине CAN, слишком высокое или слишком низкое, значение макс. объема отработанных газов двигателя, передаваемое по шине CAN, слишком высокое или слишком низкое, значение макс. выпуска NOx двигателя, передаваемое по шине CAN, слишком высокое или слишком низкое (FMI 8)

Реакция системы: DCU отключает дозирование. После устранения неисправности система возобновляет работу при следующем пуске (включение зажигания)

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3). Считайте общий регистратор неисправностей"
5510,Неисправность CAN (сообщение TDA),"Стратегия текущего контроля: проверка сообщений CAN об информации о времени (минуты, дни, годы и т. д.) на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 3

Описание неисправности: тайм-аут сообщения TDA (FMI 4), шина CAN перегружена (FMI 3), значение информации о времени (минуты, дни, годы и т. д.) на CAN слишком высокое или слишком низкое (FMI 8)

Реакция системы: записи в регистраторе неисправностей не содержат информации о времени. Это не влияет на дозировку

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3). Считайте общий регистратор неисправностей"
5512,Неисправность CAN (сообщение VDR),"Стратегия текущего контроля: проверка сообщений CAN с данными расстояния (пробег в км) на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 3

Описание неисправности: тайм-аут сообщения VDR (FMI 4), шина CAN перегружена (FMI 3), недостоверный сигнал (FMI 8)

Реакция системы: в регистраторе неисправностей отсутствуют записи данных расстояния (пробег в км). Это не влияет на дозировку

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3). Считайте общий регистратор неисправностей"
5514,Катализатор (термическая перегрузка),"Стратегия текущего контроля: проверка катализатора на предмет термической перегрузки

Приоритетность неисправности: 4

Описание неисправности: термическая перегрузка катализатора (FMI 1), значение NOx недостоверное (FMI 8)"
5516,Корректирующее значение между EDC и DCU,"Стратегия текущего контроля: корректирующее значение между блоком управления EDC и блоком управления AdBlue

Приоритетность неисправности: 5

Регистратор неисправностей OBD: U0401, P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: подающий модуль не соответствует блоку управления EDC (аварийная настройка) (FMI 1), или CAN отработанных газов прервана (FMI 3)

Примечание: сопутствующая неисправность SPN 5509

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3). Считайте общий регистратор неисправностей"
5517,Контроль CAN,"Стратегия текущего контроля: проверка сообщений CAN

Приоритетность неисправности: 4

Описание неисправности: значения CAN ""не обновляются"" (FMI 3)

Реакция системы: система отключается до следующего пуска (кл. 15)"
5518,Неисправность CAN (сообщение TDF),"Стратегия текущего контроля: проверка сообщений CAN на предмет синхронизации, ошибки сигнала, достоверности

Приоритетность неисправности: 3

Описание неисправности: тайм-аут сообщения TDF (FMI 4), шина CAN перегружена (FMI 3), значение информации о времени (минуты, дни, годы и т. д.) на CAN слишком высокое или слишком низкое (FMI 8)

Записи в регистраторе неисправностей не имеют информации о времени. Это не влияет на дозировку

Устранение: проверьте шину CAN, штекерное соединение датчика бака AdBlue (датчик бака пропускает сигнал CAN3). Считайте общий регистратор неисправностей"
