code,description,steps
4197,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 21, колесо 5.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4198,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 22, колесо 5.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4199,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 23, колесо 5.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4200,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 24, колесо 5.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4201,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 11, колесо 6.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4202,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 12, колесо 6.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4203,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 13, колесо 6.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4204,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 14, колесо 6.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4205,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 21, колесо 6.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4206,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 22, колесо 6.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4207,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 23, колесо 6.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4208,"CAN тормозной системы, сигнал, превышение времени ожидания сообщения 24, колесо 6.","Неисправность не определена (FMI0). Сигнальная лампа STOP светится красным цветом, также красным цветом светится лампа общего контроля тормозов. Отключаются: тормоз-замедлитель, контроль ABS, контроль ESP, контроль износа накладок, защита от опрокидывания, контроль регулировки силы сцепки, контроль регулировки момента ведения, контроль ASR. Электромагнитные помехи, повреждена проводка, неисправен модуль регулировки давления или блок EBS (А402). Проверить проводку и контакты в разъёмах (UB, CAN-H, CAN-L, Ground) для соответствующего модуля регулировки давления. Если проводка в норме, очистить регистратор неисправностей. Если неисправность проявляется опять, и отсутствуют электромагнитные помехи, следует заменить соответствующий модуль регулировки давления. Если появляется сообщение для всех модулей регулировки давления, неисправен блок EBS (А402)."
4209,"Датчик скорости вращения, неисправна электронная схема, колесо 1.","Слишком низкое (FMI2). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Неисправна электронная схема в модуле регулировки давления. Заменить модуль регулировки давления колеса 1."
4210,"Датчик скорости вращения, неисправна электронная схема, колесо 2.","Слишком низкое (FMI2). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Неисправна электронная схема в модуле регулировки давления. Заменить модуль регулировки давления колеса 2."
4211,"Датчик скорости вращения, неисправна электронная схема, колесо 3.","Слишком низкое (FMI2). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Неисправна электронная схема в модуле регулировки давления. Заменить модуль регулировки давления колеса 3."
4212,"Датчик скорости вращения, неисправна электронная схема, колесо 4.","Слишком низкое (FMI2). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Неисправна электронная схема в модуле регулировки давления. Заменить модуль регулировки давления колеса 4."
4213,"Датчик скорости вращения, неисправна электронная схема, колесо 5.","Слишком низкое (FMI2). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Неисправна электронная схема в модуле регулировки давления. Заменить модуль регулировки давления колеса 5."
4214,"Датчик скорости вращения, неисправна электронная схема, колесо 6.","Слишком низкое (FMI2). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Неисправна электронная схема в модуле регулировки давления. Заменить модуль регулировки давления колеса 6."
4215,"Датчик скорости вращения, неисправна электронная схема, колесо 7.","Слишком низкое (FMI2). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Неисправна электронная схема в модуле регулировки давления. Заменить модуль регулировки давления колеса 7."
4216,"Датчик скорости вращения, неисправна электронная схема, колесо 8.","Слишком низкое (FMI2). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Неисправна электронная схема в модуле регулировки давления. Заменить модуль регулировки давления колеса 8."
4217,"Датчик скорости вращения, большой зазор, колесо 1.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Сопротивление датчика выше нормы, большой зазор между зубчатым колесом и датчиком вращения, дисбаланс зубчатого колеса. Проверить проводку между модулем регулировки давления и датчиком скорости вращения колеса. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса. Если проводка и зубчатое колесо в норме, заменить датчик скорости вращения колеса."
4218,"Датчик скорости вращения, большой зазор, колесо 2.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Сопротивление датчика выше нормы, большой зазор между зубчатым колесом и датчиком вращения, дисбаланс зубчатого колеса. Проверить проводку между модулем регулировки давления и датчиком скорости вращения колеса. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса. Если проводка и зубчатое колесо в норме, заменить датчик скорости вращения колеса."
4219,"Датчик скорости вращения, большой зазор, колесо 3.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Сопротивление датчика выше нормы, большой зазор между зубчатым колесом и датчиком вращения, дисбаланс зубчатого колеса. Проверить проводку между модулем регулировки давления и датчиком скорости вращения колеса. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса. Если проводка и зубчатое колесо в норме, заменить датчик скорости вращения колеса."
4220,"Датчик скорости вращения, большой зазор, колесо 4.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Сопротивление датчика выше нормы, большой зазор между зубчатым колесом и датчиком вращения, дисбаланс зубчатого колеса. Проверить проводку между модулем регулировки давления и датчиком скорости вращения колеса. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса. Если проводка и зубчатое колесо в норме, заменить датчик скорости вращения колеса."
4221,"Датчик скорости вращения, большой зазор, колесо 5.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Сопротивление датчика выше нормы, большой зазор между зубчатым колесом и датчиком вращения, дисбаланс зубчатого колеса. Проверить проводку между модулем регулировки давления и датчиком скорости вращения колеса. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса. Если проводка и зубчатое колесо в норме, заменить датчик скорости вращения колеса."
4222,"Датчик скорости вращения, большой зазор, колесо 6.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Сопротивление датчика выше нормы, большой зазор между зубчатым колесом и датчиком вращения, дисбаланс зубчатого колеса. Проверить проводку между модулем регулировки давления и датчиком скорости вращения колеса. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса. Если проводка и зубчатое колесо в норме, заменить датчик скорости вращения колеса."
4223,"Датчик скорости вращения, большой зазор, колесо 7.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Сопротивление датчика выше нормы, большой зазор между зубчатым колесом и датчиком вращения, дисбаланс зубчатого колеса. Проверить проводку между модулем регулировки давления и датчиком скорости вращения колеса. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса. Если проводка и зубчатое колесо в норме, заменить датчик скорости вращения колеса."
4224,"Датчик скорости вращения, большой зазор, колесо 8.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Сопротивление датчика выше нормы, большой зазор между зубчатым колесом и датчиком вращения, дисбаланс зубчатого колеса. Проверить проводку между модулем регулировки давления и датчиком скорости вращения колеса. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса. Если проводка и зубчатое колесо в норме, заменить датчик скорости вращения колеса."
4225,"Датчик скорости вращения, неисправен индуктор, колесо 1.","Неисправно устройство (FMI9). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Большой зазор между датчиком и зубчатым колесом, зубчатое колесо загрязнено, имеет дисбаланс или повреждено. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса."
4226,"Датчик скорости вращения, неисправен индуктор, колесо 2.","Неисправно устройство (FMI9). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Большой зазор между датчиком и зубчатым колесом, зубчатое колесо загрязнено, имеет дисбаланс или повреждено. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса."
4227,"Датчик скорости вращения, неисправен индуктор, колесо 3.","Неисправно устройство (FMI9). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Большой зазор между датчиком и зубчатым колесом, зубчатое колесо загрязнено, имеет дисбаланс или повреждено. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса."
4228,"Датчик скорости вращения, неисправен индуктор, колесо 4.","Неисправно устройство (FMI9). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Большой зазор между датчиком и зубчатым колесом, зубчатое колесо загрязнено, имеет дисбаланс или повреждено. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса."
4229,"Датчик скорости вращения, неисправен индуктор, колесо 5.","Неисправно устройство (FMI9). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Большой зазор между датчиком и зубчатым колесом, зубчатое колесо загрязнено, имеет дисбаланс или повреждено. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса."
4230,"Датчик скорости вращения, неисправен индуктор, колесо 6.","Неисправно устройство (FMI9). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Большой зазор между датчиком и зубчатым колесом, зубчатое колесо загрязнено, имеет дисбаланс или повреждено. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса."
4231,"Датчик скорости вращения, неисправен индуктор, колесо 7.","Неисправно устройство (FMI9). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Большой зазор между датчиком и зубчатым колесом, зубчатое колесо загрязнено, имеет дисбаланс или повреждено. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса."
4232,"Датчик скорости вращения, неисправен индуктор, колесо 8.","Неисправно устройство (FMI9). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Большой зазор между датчиком и зубчатым колесом, зубчатое колесо загрязнено, имеет дисбаланс или повреждено. Проверить зазор между датчиком и зубчатым колесом. Проверить целостность зубчатого колеса."
4233,"Датчик скорости вращения, слишком большой диаметр шины, колесо 1.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Установлена шина неверного размера, неправильная конфигурация. Проверить конфигурацию длины окружности шины."
4234,"Датчик скорости вращения, слишком большой диаметр шины, колесо 2.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Установлена шина неверного размера, неправильная конфигурация. Проверить конфигурацию длины окружности шины."
4235,"Датчик скорости вращения, слишком большой диаметр шины, колесо 3.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Установлена шина неверного размера, неправильная конфигурация. Проверить конфигурацию длины окружности шины."
4236,"Датчик скорости вращения, слишком большой диаметр шины, колесо 4.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Установлена шина неверного размера, неправильная конфигурация. Проверить конфигурацию длины окружности шины."
4237,"Датчик скорости вращения, слишком большой диаметр шины, колесо 5.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Установлена шина неверного размера, неправильная конфигурация. Проверить конфигурацию длины окружности шины."
4238,"Датчик скорости вращения, слишком большой диаметр шины, колесо 6.","Слишком высокое (FMI1). Сигнальная лампа STOP горит желтым цветом. Отключаются: контроль ABS,  контроль ESP, контроль регулировки момента ведения (DTC), контроль двигателя ASR, контроль тормозов ASR. Установлена шина неверного размера, неправильная конфигурация. Проверить конфигурацию длины окружности шины."
