code,description,steps
3854,Датчик температуры блока EDC №2.,"Проверка напряжения питания, напряжения сигнала датчика."
3855,Датчик количества кислорода в выхлопных газах (лямбда-зонд).,Проверка неисправностей проводов и разъёмов датчика.
3856,Калибровочное значение датчика количества кислорода в выхлопных газах (лямбда-зонд).,Значение калибровки выше или ниже нормы.
3857,Связь SPI датчика количества кислорода в выхлопных газах (лямбда-зонд).,Проверка ошибок в блоках управления. Сбой связи главного блока управления с блоком обработки результатов.
3858,Температура датчика количества кислорода в выхлопных газах (лямбда-зонд).,Проверка температуры датчика. Высокой считается температура выше 800°С. Низкой считается температура ниже 600°С.
3859,Калибровочное значение температуры датчика количества кислорода в выхлопных газах (лямбда-зонд).,Значение калибровки выше или ниже нормы.
3863,Контроль сдвига.,Высокая длительность настройки инжекторов в режиме принудительного холостого хода. При появлении сбоя блок управления перезагружается.
3864,Контроль впрыска P1.,Недостаточное напряжение для первого предварительного впрыска. Первый предварительный впрыск Р1 блокируется.
3865,Контроль впрыска Р2.,Недостаточное напряжение для второго предварительного впрыска. Второй предварительный впрыск Р2 блокируется.
3866,Контроль впрыска М1.,Недостаточное напряжение для второго главного впрыска. Второй главный впрыск блокируется.
3867,Контроль впрыска P0.,Недостаточное напряжение для дополнительного впрыска. Дополнительный впрыск блокируется.
3868,Идентификация температуры нагнетаемого воздуха после промежуточного охладителя (интеркулера).,Проверка датчика на предмет опускания температуры нагнетаемого воздуха до температуры хладагента при включении зажигания после выключения двигателя. Проверка показаний датчика в процессе эксплуатации.
3871,Идентификация температуры внутри блока EDC.,Проверка датчика на предмет опускания температуры блока EDC до температуры хладагента при включении зажигания после выключения двигателя.
3872,Идентификация температуры 2 внутри блока EDC.,Проверка датчика на предмет опускания температуры 2 блока EDC до температуры хладагента при включении зажигания после выключения двигателя.
3873,Контроль восстановления.,Состояние блока EDC не определено. Блок EDC перезагружается.
3874,Коэффициент поправки объёма слишком большой: сегмент 0.,Распылитель форсунки загрязнён или льёт.
3875,Коэффициент поправки объёма слишком большой: сегмент 1.,Распылитель форсунки загрязнён или льёт.
3876,Коэффициент поправки объёма слишком большой: сегмент 2.,Распылитель форсунки загрязнён или льёт.
3877,Коэффициент поправки объёма слишком большой: сегмент 3.,Распылитель форсунки загрязнён или льёт.
3878,Коэффициент поправки объёма слишком большой: сегмент 4.,Распылитель форсунки загрязнён или льёт.
3879,Коэффициент поправки объёма слишком большой: сегмент 5.,Распылитель форсунки загрязнён или льёт.
3880,Выходной каскад для шины LIN 12 В., 
3919,Нагрев датчика NOx.,"Проверка напряжения питания, напряжения сигнала датчика и точности показаний."
3920,Концентрация NOx.,"Проверка напряжения питания, напряжения сигнала датчика и точности показаний."
3921,Концентрация О2.,"Проверка напряжения питания, напряжения сигнала датчика и точности показаний."
3923,Температура охлаждающей жидкости 2.,"Высокая или низкая температура, неисправны провода или контакты в разъёмах. Проверить точность скорости изменения температуры."
3925,Датчик температуры охлаждающей жидкости 2.,"Проверка напряжения питания, напряжения сигнала датчика."
3926,Контроль градиента датчика давления в магистрали (RDS).,Проверка неисправностей проводов и разъёмов датчика.
3927,Датчик количества кислорода в выхлопных газах (лямбда-зонд).,Низкое значение с датчика.
3929,Контроль AGR c датчиком количества кислорода в выхлопных газах (лямбда-зонд). Ошибка MIL (лампа индикации неисправностей).,Запрос MIL с блокировкой или без блокировки AGR. Для диагностики системы NOx проверяются значения датчика количества кислорода (лямбда-зонд). В зависимости от значений и от состояния AGR определяется необходимость включения лампы и снижения мощности. При превышении предельных значений с датчика направляется запрос на включение MIL.
3930,Контроль AGR c датчиком количества кислорода в выхлопных газах (лямбда-зонд). Ошибка PR (снижение мощности).,"Запрос PR с блокировкой или без блокировки AGR. В зависимости от значений и от состояния AGR определяется необходимость включения лампы и снижения мощности. Если при контроле значений с датчика обнаружен низкий коэффициент работы AGR и соответственно высокий уровень NOx, направляется запрос на снижение мощности."
3931,Выходной каскад (Lowside) заслонки впускного воздуха.,Проверка выходного каскада на предмет обрывов или замыканий.
3932,Выходной каскад (Lowside) регулировки давления нагнетаемого воздуха..,Проверка выходного каскада на предмет обрывов или замыканий.
3936,Слишком высокое давление нагнетаемого воздуха.,Давление нагнетаемого воздуха превышает допустимые значения в зависимости от частоты вращения коленчатого вала и положения клапана.
3938,Отсутствует адаптация датчика количества кислорода в выхлопных газах (лямбда-зонд).,Проверка поправочного коэффициента. Адаптация датчика служит для повышения точности определения количества кислорода в выхлопных газах. Калибровка датчика выполняется в режиме принудительного холостого хода и снижает риск появления сообщений о неисправностях при исправной системе рециркуляции выхлопных газов.
3942,Давление нагнетаемого воздуха после промежуточного охладителя низкого давления.,"Проверка давления нагнетаемого воздуха, проверка надёжности соединения контактов."
3943,Датчик давления нагнетаемого воздуха после промежуточного охладителя низкого давления.,"Проверка напряжения питания, напряжения сигнала датчика и точности показаний."
3944,Температура нагнетаемого воздуха после промежуточного охладителя низкого давления.,"Проверка температуры нагнетаемого воздуха, проверка надёжности соединения контактов."
3945,Датчик температуры нагнетаемого воздуха после промежуточного охладителя низкого давления.,"Проверка напряжения питания, напряжения сигнала датчика и точности показаний."
3946,Охладитель нагнетаемого воздуха высокого давления.,Неисправен регулятор температуры в охладителе или сбой в редукционном клапане охладителя.
3947,Охладитель нагнетаемого воздуха низкого давления.,Неисправен регулятор температуры в охладителе или сбой в редукционном клапане охладителя.
3963,Ошибка LIN (локальная сеть).,Проверка присутствия сигнала.
3964,Перерыв передачи сообщений по LIN.,Проверка присутствия сигнала.
3965,Ошибка LIN (локальная сеть).,Проверка присутствия сигнала.
3966,Самодиагностика датчика уровня масла.,Проверка точности показаний.
3972,Контроль низкого значения NOx.,Низкое значение датчика количества кислорода в выхлопных газах (лямбда-зонд).
3973,Давление нагнетаемого воздуха в контуре высокого давления.,Давление воздуха слишком высокое (FMI1) или слишком низкое (FMI2).
3974,Давление нагнетаемого воздуха в контуре низкого давления.,Давление воздуха слишком высокое (FMI1) или слишком низкое (FMI2).
3975,Разрыв проводов датчиков.,"Обрыв линии IP (FMI3), обрыв линии Нернста (FMI8) или на виртуальной массе (FMI7)."
3976,Контроль статуса неисправности датчика количества кислорода в выхлопных газах (лямбда-зонд).,Проверка концентрации кислорода. Возможно неисправен датчик по причине истечения срока службы.
3978,Электрическая неисправность датчика количества кислорода в выхлопных газах (лямбда-зонд).,Электрическая неисправность выходного каскада блока управления для датчика.
3979,Датчик количества кислорода в выхлопных газах (лямбда-зонд).,Обнаружен неактивный датчик количества кислорода в выхлопных газах (лямбда-зонд).
3980,Давление масла.,Отклонение показаний датчика давления масла при нулевом давлении.
3981,Высокое противодавление выхлопных газов.,Неправильная эксплуатация автомобиля.
3983,Регулятор AGR.,Внутренняя неисправность регулятора AGR. По каналу данных получено сообщение о неисправности регулятора.
