code,description,steps
00908,Дифференциальная скорость заднего правого колеса,"Состояние неисправности: FMI 8

Приоритет 4

На дисплее отсутствует индикация неисправности, центральная сигнальная лампа (H111) не горит и не мигает, другие контрольные лампы не горят.

Индикация неисправности:

Центральная сигнальная лампа (H111) не горит.

Проявление неисправности:

Постоянно используется заменяющее значение.

Причина неисправности:

Сигнал ""дифференциальная скорость заднего правого колеса"" неисправен.

Устранение неисправности:

Сигнал поступает от EBS (A402), проверьте EBS с помощью ПК.

Проверьте T-CAN.

Сопротивление на T-CAN должно составлять 60 Ом - неисправность отсутствует. Если сопротивление составляет примерно 0 Ом, то между CAN H и CAN L присутствует замыкание, если сопротивление составляет 120 Ом, то согласующий резистор или соединение с ним повреждено. Еще более высокое значение сопротивления указывает на поломку CAN или неисправность обоих согласующих резисторов."
01623,Частота вращения вала отбора мощности коробки передач,"Состояние неисправности: FMI 8

Приоритет 5

Индикация во время движения и остановки автомобиля; только указание на неисправность

Индикация неисправности:

Центральная сигнальная лампа (H111) светится желтым цветом.

Проявление неисправности:

Постоянно используется заменяющее значение.

Причина неисправности:

Частота вращения вала отбора мощности коробки передач (тахограф) не соответствует нормальной

Устранение неисправности:

Проверьте CAN на наличие других неисправностей и устраните их.

Проверьте наличие механического силового сцепления и соответствующей ему скорости вращения колеса.

Перечень шагов проверки:

Проверьте TCO.

Проверьте наличие неисправности 01624, в случае наличия таковой проверьте I-CAN и TCO.

Сопротивление на I-CAN должно составлять 60 Ом - неисправность отсутствует. Если сопротивление составляет примерно 0 Ом, то между CAN H и CAN L присутствует замыкание, если сопротивление составляет 120 Ом, то согласующий резистор или соединение с ним повреждено. Еще более высокое значение сопротивления указывает на поломку CAN или неисправность обоих согласующих резисторов."
01624,Скорость автомобиля,"Состояние неисправности: FMI 8

Приоритет 4

На дисплее отсутствует индикация неисправности, центральная сигнальная лампа (H111) не горит и не мигает, другие контрольные лампы не горят.

Индикация неисправности:

Центральная сигнальная лампа (H111) не горит.

Проявление неисправности:

Сохраняется последнее действительное значение.

Причина неисправности:

Сигнал TCO скорости автомобиля неисправен.

Устранение неисправности:

Проверьте TCO или штекер и провод. Необходимо устранить также другие неисправности блоков управления, например панели (А407).

Если скорость автомобиля индицируется на панели (A407), проверьте провода и штепсельные контакты от I-CAN и T-CAN.

Проверьте CAN на наличие других неисправностей.

Измерьте сопротивление:

Сигнал скорости / ECO-Power; автомобильный компьютер (A403) между PIN X2/13 (+) и X1/3 (-): со стороны FFR периферия с проводами - примерно 37 кОм, периферия без проводов - примерно 37 кОм; со стороны автомобиля периферия с проводами - примерно 1,3 МОм, периферия без проводов ∞ Ом.

Измерьте напряжение:

Сигнал скорости / ECO-Power; автомобильный компьютер (A403) между PIN X2/13 (+) и X1/3 (-): Периферия с проводами примерно 300 мВ, периферия без проводов (со стороны FFR) примерно 10 В.

Перечень шагов проверки:

Проверьте FFR."
01675,Сигнал пуска двигателя,"Состояние неисправности: FMI 8

Приоритет 4

На дисплее отсутствует индикация неисправности, центральная сигнальная лампа (H111) не горит и не мигает, другие контрольные лампы не горят.

Индикация неисправности:

Центральная сигнальная лампа (H111) не горит.

Причина неисправности:

Сигнал ""пуск двигателя"" неисправен.

Проявление неисправности:

Постоянно используется заменяющее значение.

Устранение неисправности:

Сигнал поступает от FFR (A403). При отсутствии этого сообщения, в других системах должны быть другие сообщения относительно работы двигателя."
03026,Тайм-аут сообщения Engine_Config,"В сообщении Engine_Config (конфигурация двигателя) содержится информация (частота вращения двигателя, момент двигателя, повышенная конечная частота вращения, ограниченная регулятором и допустимая продолжительность), используемая при переключении на более высокий диапазон частоты вращения.

Состояние неисправности: FMI 4

Приоритет 4

На дисплее отсутствует индикация неисправности, центральная сигнальная лампа (H111) не горит и не мигает, другие контрольные лампы не горят.

Индикация неисправности:

Центральная сигнальная лампа (H111) не горит.

Проявление неисправности:

Так как сигналы сообщения CAN отсутствуют, используются заменяющие сигналы, сохраненные в системе управления.

Причина неисправности:

Если сообщение ""Engine_Config"" остается неисправным или не получено в течении устанавливаемого времени, применяется тайм-аут.

Устранение неисправности:

Сообщение поступает от EDC.

Проверьте EDC или CAN на наличие других неисправностей, в случае наличия таковых проверьте M-CAN и T-CAN.

Сопротивление на T-CAN должно составлять 60 Ом - неисправность отсутствует. Если сопротивление составляет примерно 0 Ом, то между CAN H и CAN L присутствует замыкание, если сопротивление составляет 120 Ом, то согласующий резистор или соединение с ним повреждено. Еще более высокое значение сопротивления указывает на поломку CAN или неисправность обоих согласующих резисторов.

Если связь M-CAN отсутствует, сообщения поступают от FFR (A403)."
03029,Сигнал запроса повышения частоты вращения в режиме торможения,"Состояние неисправности: FMI 8

Приоритет 5

Индикация во время движения и остановки автомобиля; только указание на неисправность

Индикация неисправности:

Центральная сигнальная лампа (H111) светится желтым цветом.

Проявление неисправности:

Постоянно используется заменяющее значение.

Причина неисправности:

Сигнал ""запроса повышения частоты вращения в режиме торможения"" неисправен. Так как речь идет о 2-битном сигнале, при котором все 4 комбинации используются для передачи сигнала, можно зафиксировать только отсутствие сообщения или тайм-аут CAN.

Устранение неисправности:

Сообщение поступает от FFR (A403), проверьте провода и штепсельные контакты T-CAN, проверьте управление FFR торможением двигателем."
03059,Сигнал обратной связи PTO1,"PTO1 - это коробка отбора мощности 1.

Состояние неисправности: FMI 3

Приоритет 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность

Индикация неисправности:

Центральная сигнальная лампа (H111) светится красным цветом.

Проявление неисправности:

Система использует заменяющий сигнал, основанный на модели.

Причина неисправности:

Если сигнал обратной связи активен (сигнал PTO1), а выход коробки отбора мощности (PTO1) и запрос от него (PTO1) неактивны, сигнал обратный связи считается ошибочным.

Устранение неисправности:

Сигнал обратной связи поступает от контрольного выключателя (S219).

Измерьте сопротивление:

сигнал обратной связи коробки отбора мощности 1, автомобильный компьютер между PIN X4/15 (+) и X1/3 (-): примерно 7,5 кОм.

Измерьте напряжение:

сигнал обратной связи коробки отбора мощности 1, автомобильный компьютер между PIN X4/15 (+) и X1/3 (-): выключатель выключен > 26 В; выключатель включен 0 В.

Перечень шагов проверки:

Проверьте коробку отбора мощности в FFR с помощью ПК."
03060,Сигнал обратной связи PTO2,"PTO2 - это коробка отбора мощности 2.

Состояние неисправности: FMI 3

Приоритет 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность

Индикация неисправности:

Центральная сигнальная лампа (H111) светится красным цветом.

Проявление неисправности:

Система использует заменяющий сигнал, основанный на модели.

Причина неисправности:

Если сигнал обратной связи активен (сигнал PTO2), а выход коробки отбора мощности (PTO2) и запрос от него (PTO2) неактивны, сигнал обратный связи считается ошибочным.

Устранение неисправности:

Сигнал обратной связи поступает от контрольного выключателя (S220).

Измерьте сопротивление:

сигнал обратной связи коробки отбора мощности 2, автомобильный компьютер между PIN X4/12 (+) и X1/3 (-): примерно 7,5 кОм.

Измерьте напряжение:

сигнал обратной связи коробки отбора мощности 2, автомобильный компьютер между PIN X4/12 (+) и X1/3 (-): выключатель выключен > 26 В; выключатель включен 0 В.

Перечень шагов проверки:

Проверьте коробку отбора мощности в FFR с помощью ПК."
03061,Неисправность выключения PTO1,"PTO1 - это коробка отбора мощности 1.

Состояние неисправности: FMI 3

Приоритет 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность

Индикация неисправности:

Центральная сигнальная лампа (H111) светится красным цветом.

Проявление неисправности:

Нет

Причина неисправности:

Сигнал обратной связи (сигнал PTO1) не пропадает по запросу выключения (FFR).

Устранение неисправности:

Проверьте переключатель отбора мощности и FFR.

Перечень шагов проверки:

Проверьте коробку отбора мощности в FFR с помощью ПК."
03062,Неисправность выключения PTO2,"PTO2 - это коробка отбора мощности 2.

Состояние неисправности: FMI 3

Приоритет 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность

Индикация неисправности:

Центральная сигнальная лампа (H111) светится красным цветом.

Проявление неисправности:

Нет

Причина неисправности:

Сигнал обратной связи (сигнал PTO2) не пропадает по запросу выключения (FFR).

Устранение неисправности:

Проверьте переключатель отбора мощности и FFR.

Перечень шагов проверки:

Проверьте коробку отбора мощности в FFR с помощью ПК."
03063,Неисправность включения PTO1,"PTO1 - это коробка отбора мощности 1.

Состояние неисправности: FMI 3

Приоритет 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность

Индикация неисправности:

Центральная сигнальная лампа (H111) светится красным цветом.

Проявление неисправности:

Нет

Причина неисправности:

Отсутствует сигнал обратной связи (сигнал PTO1) после запроса (FFR) и переключения электромагнитного клапана (Y153).

Устранение неисправности:

1. Включить переключатель коробки отбора мощности

2. Проверить условия переключения коробки отбора мощности, а именно: автомобиль находится в неподвижном состоянии - команда переключения отсутствует (коробка передач в нейтральном положении) - педаль акселератора не применяется (0%) - сцепление открыто - применить PTO - закрыть сцепление

3. Проверьте сигнал подтверждения переключателя коробки отбора мощности

Перечень шагов проверки:

Проверьте коробку отбора мощности в FFR с помощью ПК."
03064,Неисправность включения PTO2,"PTO2 - это коробка отбора мощности 2.

Состояние неисправности: FMI 3

Приоритет 2

Возможно, неисправность, требующая устранения в сервисном центре! Указание на неисправность

Индикация неисправности:

Центральная сигнальная лампа (H111) светится красным цветом.

Проявление неисправности:

Нет

Причина неисправности:

Отсутствует сигнал обратной связи (сигнал PTO2) после запроса (FFR) и переключения электромагнитного клапана (Y154).

Устранение неисправности:

1. Включить переключатель коробки отбора мощности

2. Проверить условия переключения коробки отбора мощности, а именно: автомобиль находится в неподвижном состоянии - команда переключения отсутствует (коробка передач в нейтральном положении) - педаль акселератора не применяется (0%) - сцепление открыто - применить PTO - закрыть сцепление.

3. Проверьте сигнал подтверждения переключателя коробки отбора мощности

Перечень шагов проверки:

Проверьте коробку отбора мощности в FFR с помощью ПК."
03091,Тайм-аут сообщения EBC1,"EBC1 - это название сообщения, поступающего от блока управления EBS (A402) и содержащего сигналы относительно педали тормоза или состояния ABS и ASR.

Состояние неисправности: FMI 4

Приоритет 5

Индикация во время движения и остановки автомобиля; только указание на неисправность

Индикация неисправности:

Центральная сигнальная лампа (H111) светится желтым цветом.

Проявление неисправности:

Причина неисправности:

Если сообщение ""EBC1"" остается неисправным или не получено в течении устанавливаемого времени, применяется тайм-аут.

Устранение неисправности:

Проверьте EBS.

При наличии также других неисправностей T-CAN проверьте штепсельные соединения и провода T-CAN. Проверьте индикацию данной неисправности также другими блоками управления, например EBS.

Перечень шагов проверки:

Проверьте T-CAN.

Сопротивление на T-CAN должно составлять 60 Ом - неисправность отсутствует. Если сопротивление составляет примерно 0 Ом, то между CAN H и CAN L присутствует замыкание, если сопротивление составляет 120 Ом, то согласующий резистор или соединение с ним повреждено. Еще более высокое значение сопротивления указывает на поломку CAN или неисправность обоих согласующих резисторов."
03101,Сигнал на выходе коробки передач,"Состояние неисправности: FMI 8

Приоритет 1

В сочетании с символом STOP необходимо остановить двигатель.

Индикация неисправности:

Центральная сигнальная лампа (H111) мигает красным цветом.

Проявление неисправности:

Постоянно используется заменяющее значение.

Причина неисправности:

Сигнал на выходе коробки передач неисправен, ни один резервный источник сигналов относительно частоты вращения на выходе коробки передач не посылает достоверный сигнал.

Устранение неисправности:

Проверьте TCO и EBS

Проверьте наличие SPN неисправности 00904.

Проверьте T-CAN на наличие других неисправностей и устраните их.

Сопротивление на T-CAN должно составлять 60 Ом - неисправность отсутствует. Если сопротивление составляет примерно 0 Ом, то между CAN H и CAN L присутствует замыкание, если сопротивление составляет 120 Ом, то согласующий резистор или соединение с ним повреждено. Еще более высокое значение сопротивления указывает на поломку CAN или неисправность обоих согласующих резисторов.

Проверьте наличие неисправностей TCO и EBS в других блоках управления."
03111,Тайм-аут сообщения Time_Date,"Сообщение поступает от тахографа (TCO) и содержит данные от секунды до года.

Состояние неисправности: FMI 4

Приоритет 4

На дисплее отсутствует индикация неисправности, центральная сигнальная лампа (H111) не горит и не мигает, другие контрольные лампы не горят.

Индикация неисправности:

Центральная сигнальная лампа (H111) не горит.

Проявление неисправности:

Нет

Причина неисправности:

Если сообщение ""Time_Date"" остается неисправным или не получено в течении устанавливаемого времени, применяется тайм-аут.

Устранение неисправности:

Проверьте TCO и FFR (A403) или штепсели и провода. При плохом контакте могут попеременно индицироваться разные коды неисправностей, в зависимости от времени исчезновения напряжения.

При отсутствии сообщения на панели (A407) проверьте I-CAN.

При отсутствии сообщения на панели (A407) проверьте I-CAN и T-CAN.

Перечень шагов проверки:

Проверьте I-CAN и T-CAN. Кроме того, проверьте FFR, выполнив шаги проверки электронной системы FFR.

Если I-CAN не индицирует неисправность, а T-CAN индицирует ее, проверьте автомобиль на наличие неисправности ZBR.

Сопротивление на CAN должно составлять 60 Ом - неисправность отсутствует. Если сопротивление составляет примерно 0 Ом, то между CAN H и CAN L присутствует замыкание, если сопротивление составляет 120 Ом, то согласующий резистор или соединение с ним повреждено. Еще более высокое значение сопротивления указывает на поломку CAN или неисправность обоих согласующих резисторов."
03118,"Регулятор сцепления включен, но клапаны открывания сцепления не готовы к открыванию","Регулятор сцепления состоит из клапанов открывания сцепления и клапанов запирания сцепления, он находится в гидравлической части блока питания.

Состояние неисправности: FMI 0

Приоритет 1

В сочетании с символом STOP необходимо остановить двигатель.

Индикация неисправности:

Контрольная лампа коробки передач (H179) горит, а центральная сигнальная лампа (H111) мигает красным цветом.

Проявление неисправности:

Деактивация функции: ""открыть сцепление"" в исполнительном механизме сцепления-регуляторе.

Причина неисправности:

Регулятор сцепления включен, но клапаны открывания сцепления не готовы к открыванию, поэтому сцепление не может быть открыто.

Устранение неисправности:

Неисправность в следствие: дефекта клапана открывания сцепления 2 (04149) или главного отключающего реле (04141)

Сначала устраните эти неисправности.

См. с помощью ПК - AS Tronic lite - управление клапанами"
03119,"Регулятор сцепления включен, но запирающие клапаны сцепления не готовы к закрыванию","Запирающий клапан сцепления расположен в гидравлической части блока питания.

Состояние неисправности: FMI 0

Приоритет 1

В сочетании с символом STOP необходимо остановить двигатель.

Индикация неисправности:

Контрольная лампа коробки передач (H179) горит, а центральная сигнальная лампа (H111) мигает красным цветом.

Проявление неисправности:

Деактивация функции: ""закрыть сцепление"" в исполнительном механизме сцепления-регуляторе.

Причина неисправности:

Регулятор сцепления включен, но запирающие клапаны сцепления не готовы к закрыванию, поэтому сцепление не может быть закрыто.

Устранение неисправности:

Неисправность в следствие: дефекта запирающего клапана 2 (04150), сначала устраните эти неисправности.

См. с помощью ПК - AS Tronic lite - управление клапанами"
03124,Сигнал датчика перемещения сцепления,"Состояние неисправности: FMI 8

Приоритет 1

В сочетании с символом STOP необходимо остановить двигатель.

Индикация неисправности:

Контрольная лампа коробки передач (H179) горит, а центральная сигнальная лампа (H111) мигает красным цветом.

Проявление неисправности:

Сохраняется последнее значение, входящее в диапазон допустимых значений.

Причина неисправности:

Сигнал датчика перемещения сцепления ошибочен. Имеет место слишком низкое напряжение (диапазон допуска 3,5 - 4,5 В), внутренняя неисправность, или разрыв напряжения питания.

Напряжение питания / разрыв сигнала датчика перемещения или короткое замыкание на массу.

Устранение неисправности:

См. с помощью ПК - AS Tronic lite - состояние сцепления

Перечень шагов проверки:

Проверьте жгут проводов со стороны коробки передач на наличие разрыва / короткого замыкания на массу: От штепселя X3 до штепселя регулятора сцепления X4: Питающее напряжение (+): A590 X3 (AU1 Pin 9) к X4 (Pin 1); питание на массу (-): A590 X3 (VMGA1 Pin 10) к X4 (Pin 2); сигнал датчика перемещения: A590 X3 (EU2 Pin 5) к X4 (Pin 3); сигнал датчика перемещения: A590 X3 (EU1 Pin 8) к X4 (Pin 4);

В случае повреждения жгута проводов, его необходимо заменить. Если жгут проводов исправен, подсоедините его со стороны коробки передач и измерьте напряжение на PIN 1 и 2 (номинальное значение 5 В). При наличии необходимого значения напряжения проверьте регулятор сцепления и, при необходимости, замените его. При отсутствии напряжения проверьте блок питания, при необходимости замените его и закажите новый файл с данными.

Примечание:

Блок питания подлежит замене только по согласованию с компетентным специализированным отделом."
03127,"Сигнал ""датчик температуры возле процессора""","Состояние неисправности: FMI 3

Приоритет 3

Индикация при автомобиле в режиме остановки, только указание на неисправность; указание по действиям не требуется.

Индикация неисправности:

Контрольная лампа коробки передач горит (H179), а центральная сигнальная лампа (H111) горит желтым цветом.

Проявление неисправности:

Используется заменяющее значение (сигнал ""датчик температуры возле верхнего уровня насоса"")

Причина неисправности:

Сигнал ""датчик температуры возле процессора"" неисправен.

Устранение неисправности:

При частом появлении данной неисправности необходимо заменить блок питания, заказать новый файл с данными и запрограммировать блок питания. Необходимо выполнить следующие шаги: Заново запрограммируйте систему - введите насос в эксплуатацию - удалите воздух из коробки передач - удалите воздух из сцепления - опорожните коробку передач - откорректируйте положение сцепления - установите точку приложения.

Примечание:

Блок питания подлежит замене только по согласованию с компетентным специализированным отделом."
03175,Исчезновение сигнала зажигания,"Состояние неисправности: FMI 4

Приоритет 4

На дисплее отсутствует индикация неисправности, центральная сигнальная лампа (H111) не горит и не мигает, другие контрольные лампы не горят.

Индикация неисправности:

Центральная сигнальная лампа (H111) не горит.

Проявление неисправности:

Причина неисправности:

Сигнал зажигания пропадает во время движения, клемма 15 выходит из строя.

Устранение неисправности:

Проверка электропроводки автомобиля и замка зажигания. Проверьте наличие индикации исчезновения сигнала зажигания другими блоками управления. После этого проверьте, выключил ли водитель замок зажигания во время движения."
03177,Busoff Fzg-Can (шина CAN автомобиля отключена),"Состояние неисправности: FMI 10

Приоритет 1

В сочетании с символом STOP необходимо остановить двигатель.

Индикация неисправности:

Центральная сигнальная лампа (H111) мигает красным цветом.

Проявление неисправности:

Причина неисправности:

Исчезновение сигналов T-CAN, сигналы не получаются и не отправляются.

Устранение неисправности:

См. Устройство AS Tronic lite - электрическая часть

Проверьте T-CAN и провода T-CAN, проверьте отдельные блоки управления на наличие неисправного сигнала CAN.

Сопротивление на T-CAN должно составлять 60 Ом - неисправность отсутствует. Если сопротивление составляет примерно 0 Ом, то между CAN H и CAN L присутствует замыкание, если сопротивление составляет 120 Ом, то согласующий резистор или соединение с ним повреждено. Еще более высокое значение сопротивления указывает на поломку CAN или неисправность обоих согласующих резисторов."
03180,Тайм-аут сообщения EEC1,"EEC1 это имя сообщения, поступающего от EDC или FFR и служащего для передачи данных о состоянии двигателя.

Состояние неисправности: FMI 4

Приоритет 1

В сочетании с символом STOP необходимо остановить двигатель.

Индикация неисправности:

Центральная сигнальная лампа (H111) мигает красным цветом.

Проявление неисправности:

Причина неисправности:

Если сообщение ""EEC1"" остается неисправным или не получено в течении устанавливаемого времени, применяется тайм-аут.

Устранение неисправности:

Сообщение поступает от EDC (A435) через M-CAN на FFR (A403). Оттуда сообщение подается через T-CAN на блок управления коробкой передач (A590).

При наличии других неисправностей CAN проверьте CAN или индикацию другими блоками управления той же неисправности."
03181,Тайм-аут сообщения EEC2,"EEC2 это имя сообщения, поступающего от EDC или FFR и служащего для передачи данных о состоянии двигателя. Сообщение содержит сигналы от педали акселератора, переключателя режима максимального ускорения или сигнал о нагрузке при текущей скорости.

Состояние неисправности: FMI 4

Приоритет 1

В сочетании с символом STOP необходимо остановить двигатель.

Индикация неисправности:

Центральная сигнальная лампа (H111) мигает красным цветом.

Проявление неисправности:

Причина неисправности:

Если сообщение ""EBC2"" остается неисправным или не получено в течении устанавливаемого времени, применяется тайм-аут.

Устранение неисправности:

Проверьте CAN на наличие других неисправностей, если таковые присутствуют, проверьте провода и штепсельные соединения CAN, а также подсоединенные к ним блоки управления или индикацию другими блоками управления той же неисправности."
03182,Тайм-аут сообщения CcVeh speed,"Сообщение ""CcVeh speed"" поступает от FFR и содержит информацию о состояниях переключения стояночного тормоза, педали тормоза, сцепления, FGB/FGR.

Состояние неисправности: FMI 4

Приоритет 4

На дисплее отсутствует индикация неисправности, центральная сигнальная лампа (H111) не горит и не мигает, другие контрольные лампы не горят.

Индикация неисправности:

Центральная сигнальная лампа (H111) не горит.

Проявление неисправности:

Причина неисправности:

Если сообщение ""CcVeh-speed"" остается неисправным или не получено в течении устанавливаемого времени, применяется тайм-аут.

Устранение неисправности:

Сообщение поступает от FFR.

Проверьте CAN на наличие других неисправностей, если таковые присутствуют, проверьте провода CAN, а также подсоединенные к ним блоки управления или индикацию другими блоками управления, например панелью (А407), той же неисправности."
03193,Превышение допустимых граничных значений температуры,"Состояние неисправности: FMI 1

Приоритет 1

В сочетании с символом STOP необходимо остановить двигатель.

Индикация неисправности:

Центральная сигнальная лампа (H111) мигает красным цветом.

Проявление неисправности:

Нет

Причина неисправности:

Имеющиеся температурные датчики (температурный датчик возле процессора и верхнего уровня двигателя) блока управления ECU (Electric Control Unit) показывают слишком высокую температуру (температура блока питания).

Устранение неисправности:

Проверьте показания температуры на обоих датчиках, если она слишком высока, необходимо принять конструктивные меры (экранирование).

Проведите контроль масла согласно Руководству по эксплуатации коробки передач. Проверьте уровень и качество масла, устраните неисправность в случае несоответствия одного из показателей нормальному.

После выполнения выше изложенных пунктов замените блок питания, закажите новый файл с данными и запрограммируйте его. Необходимо выполнить следующие шаги: Заново запрограммируйте систему - введите насос в эксплуатацию - удалите воздух из коробки передач - удалите воздух из сцепления - опорожните коробку передач - откорректируйте положение сцепления - установите точку приложения.

Примечание:

Блок питания подлежит замене только по согласованию с компетентным специализированным отделом."
