code,description,steps
3057,"Ошибка тайм-аута, дроссельный клапан (ThrVlvExtdRx)","Стратегия мониторинга:

Приоритетность ошибки: 4

Код P бортовой системы самодиагностики:

Влияние неисправности: отсутствие сигнала (FMI 4).

Описание неисправности:

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

Этапы проверки:

-

Номинальное значение:"
3058,"Недействительный статус CAN Busoff/недействительный статус CAN Error,

дроссельная заслонка","Стратегия мониторинга:

Приоритетность ошибки: 5

Код P бортовой системы самодиагностики:

Влияние неисправности:

Описание неисправности: отсутствие сигнала (FMI 4), ошибочный сигнал (FMI 8).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

Этапы проверки:

-

Номинальное значение:"
3059,"Недействительный статус No CAN Communication, дроссельная заслонка","Стратегия мониторинга:

Приоритетность ошибки: 5

Код P бортовой системы самодиагностики:

Влияние неисправности:

Описание неисправности: отсутствие сигнала (FMI 4).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

Этапы проверки:

-

Номинальное значение:"
3060,"Заслонка системы рециркуляции ОГ, статус Busoff","Стратегия мониторинга:

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики:

Влияние неисправности:

Описание неисправности: отсутствие сигнала (FMI 4), ошибочный сигнал (FMI 8).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

Этапы проверки:

-

Номинальное значение:"
3061,"Дроссельная заслонка, статус Busoff","Стратегия мониторинга:

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики:

Влияние неисправности:

Описание неисправности: отсутствие сигнала (FMI 4), ошибочный сигнал (FMI 8).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

Этапы проверки:

-

Номинальное значение:"
3062,"Связь по шине CAN, дроссельный клапан","Стратегия мониторинга:

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики:

Влияние неисправности:

Описание неисправности: сигнал (FMI 4).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

Этапы проверки:

-

Номинальное значение:"
3076,Неверный код иммобилайзера (ошибочное образование пары),"Стратегия мониторинга: контроль образования пары EDC-PTM/FFR.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P1506

Влияние неисправности: Стартер вращается, двигатель не заводится.

Описание неисправности: неверный ID для FFR/PTM, недостоверный сигнал (FMI 3).

Способ устранения:

-         С помощью MAN-cats® исправьте образование пар или проверьте параметрирование блока управления.

-         Проверка кабелей.

-         Проверка разъемных соединений."
3077,Нет кода иммобилайзера (ошибочное образование пары),"Стратегия мониторинга: контроль образования пары EDC-PTM/FFR.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P1507

Влияние неисправности: Стартер вращается, двигатель не заводится.

Описание неисправности: ответ от FFR/PTM отсутствует или поступил слишком поздно, недостоверный сигнал (FMI 3).

Способ устранения:

-         С помощью MAN-cats® исправьте образование пар или проверьте параметрирование блока управления.

-         Проверка кабелей.

-         Проверка разъемных соединений."
3082,Достоверность датчика давления масла,"Стратегия мониторинга: при неработающем двигателе проверьте, находится ли давление масла ниже заданного порога или падает ли давление масла. При работающем прогретом двигателе проверьте, получаются ли при двух различных значениях частоты вращения также два различных значения давления масла.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P1508

Описание неисправности: при неработающем двигателе давление масла > 0,5 бар (FMI 1), двигатель работает с разным числом оборотов и давление масла не меняется (FMI 2).

Способ устранения:

-         Проверка уровня масла.

-         Проверка герметичности масляного контура после масляного насоса.

-         Проверка впускного трубопровода масляного насоса.

-         Проверка масляного охлаждения на засорение.

-         Проверка с помощью мониторинга MAN-cats® сигнала на идентифицируемость.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления масла (B104).

Этапы проверки:

-         Электропитание: замер напряжения между контактами A36 и A09.

Заданное значение: 4,75–5,25 В

-         Напряжение сигнала: замер напряжения между контактами A14 и A09.

Заданное значение: от 1,20 до 4,35 В при 1,5–5,4 мбар на холостом ходу"
3083,Достоверность датчика давления в нагнетательном трубопроводе,"Стратегия мониторинга: проверка снижения давления в энергоаккумуляторе до уровня атмосферного давления при остановке двигателя.

Приоритетность ошибки: 3

Код P бортовой системы самодиагностики: P1020

Описание неисправности: напряжение датчика слишком высокое при не работающем двигателе (FMI 1), напряжение датчика слишком низкое при не работающем двигателе (FMI 2), недостоверный сигнал (FMI 3).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления в нагнетательном трубопроводе (B487).

Этапы проверки:

-         Электропитание: замер напряжения между контактом C88 и контактом C83.

Заданное значение: 4,75–5,25 В на холостом ходу

-         Напряжение сигнала: замер напряжения между контактом C34 и контактом

C83.

Заданное значение: от 0,83 до 1,70 В при 200–540 бар на холостом ходу

-         Замер сопротивления между контактами С83 и A02.

Заданное значение: > 10 МОм"
3087,Датчик давления масла,"Стратегия мониторинга: контроль пределов напряжения и блокировки AD.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P0520

Влияние неисправности: выдача эквивалентного значения 1 бар.

Описание неисправности: адаптация датчика уровня масла в состоянии покоя

(FMI 1), сигнал отсутствует, канал AD заблокирован, неисправность блока управления (FMI 4), короткое замыкание на корпус (FMI 5), короткое замыкание на +Ubat (FMI 6), неплотный контакт (FMI 11).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления масла (B104).

-         Если неисправности не обнаруживаются: проверить и при необходимости заменить блок управления двигателем EDC (А435) (по согласованию с компетентным специализированным отделением).

Этапы проверки:

-         Электропитание: замер напряжения между контактами A36 и A09.

Заданное значение: 4,75–5,25 В

-         Напряжение сигнала: замер напряжения между контактами A14 и A09.

Заданное значение: от 1,20 до 4,35 В при 1,5–5,4 мбар на холостом ходу"
3088,Датчик давления наддува перед двигателем (в трубе наддува),"Стратегия мониторинга: контроль пределов напряжения и неплотного контакта.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P1022

Влияние неисправности: выдача смоделированного давления наддува в качестве эквивалентного значения.

Описание неисправности: короткое замыкание на корпус (FMI 5), короткое замыкание на +Ubat (FMI 6), неплотный контакт (FMI 11).

Способ устранения:

-         Проверка с помощью мониторинга MAN-cats® сигнала на идентифицируемость.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления наддува/датчика температуры воздуха для турбонагнетателя (В623).

Этапы проверки:

-         Электропитание: замер напряжения между контактом C58 и контактом C68.

Заданное значение: 4,75–5,25 В

-         Напряжение сигнала: замер напряжения между контактом C79 и контактом C68.

Заданное значение: 1,05–1,11 В при 0–50 мбар на холостом ходу (PWG мин.). 1,05–2,20 В при 0–500 мбар в верхнем диапазоне холостого хода (PWG макс.)."
3089,Датчик температуры воздуха для турбонагнетателя перед впускным отверстием цилиндра,"Стратегия мониторинга: контроль пределов напряжения, разрыва цепи и неплотного контакта.

Приоритетность ошибки: 5

Код P бортовой системы самодиагностики: P1023

Описание неисправности: короткое замыкание на корпус (FMI 5), короткое замыкание на +Ubat (FMI 6), обрыв (FMI 10), неплотный контакт (FMI 11).

Способ устранения:

-         Проверка с помощью мониторинга MAN-cats® сигнала на идентифицируемость.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика температуры воздуха для турбонагнетателя (B123).

Этапы проверки:

-         Сопротивление датчика: замер сопротивления между контактом C37 и контактом C87..

Заданное значение: 5,90–0,60 кОм при 0–60 °C.

-         Напряжение сигнала: замер напряжения между контактом C37 и контактом

C87.

Заданное значение: от 4,20 до 2,20 В при 0–60 °C на холостом ходу"
3091,Датчик температуры охлаждающей жидкости,"Стратегия мониторинга: проверка пределов напряжения, блокировки AD, разрыва цепи и неплотного контакта.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P0115

Влияние неисправности: выдача эквивалентного значения, возможность уменьшения крутящего момента

Описание неисправности: отсутствие сигнала (FMI 4), короткое замыкание на корпус

(FMI 5), короткое замыкание на +Ubat (FMI 6), обрыв (FMI 10), неплотный контакт

(FMI 11).

Способ устранения:

-         Проверка сигнала с помощью мониторинга MAN-cats®.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика температуры охлаждающей жидкости (B124).

Этапы проверки:

-         Напряжение сигнала: замер напряжения между контактом C14 и контактом

C55.

Заданное значение: от 3,74 до 1,22 В при 20–90 °C на холостом ходу"
3097,Датчик температуры топлива,Стратегия мониторинга: датчик в настоящее время не устанавливается.
3099,Датчик давления в нагнетательном трубопроводе,"Стратегия мониторинга: контроль пределов напряжения.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P0190

Влияние неисправности: редукционный клапан открывается, двигатель продолжает работать с давлением в энергоаккумуляторе 800 бар.

Описание неисправности: короткое замыкание на корпус (FMI 5), короткое замыкание на +Ubat (FMI 6)

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления в нагнетательном трубопроводе (B487).

Этапы проверки:

-         Электропитание: замер напряжения между контактом C88 и контактом C83.

Заданное значение: 4,75–5,25 В на холостом ходу

-         Напряжение сигнала: замер напряжения между контактом C34 и контактом

C83.

Заданное значение: от 0,83 до 1,70 В при 200–540 бар на холостом ходу

-         Замер сопротивления между контактами С83 и A02.

Заданное значение: > 10 МОм"
3100,Датчик давления топлива,"Стратегия мониторинга: проверка пределов напряжения, блокировки AD и неплотного контакта.

Приоритетность ошибки: 3

Код P бортовой системы самодиагностики: P2539

Описание неисправности: отсутствие сигнала (FMI 4), короткое замыкание на корпус

(FMI 5), короткое замыкание на +Ubat (FMI 6), неплотный контакт (FMI 11).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления топлива (B377).

Этапы проверки:

-         Электропитание: замер напряжения между контактом C81 и контактом C19.

Заданное значение: 4,75–5,25 В на холостом ходу

-         Напряжение сигнала: замер напряжения между контактом C35 и контактом

C19.

Заданное значение: от 1,00 до 2,50 В при 1,90–7,50 бар на холостом ходу"
3456,Уровень заполнения AdBlue < 10 %,"Стратегия мониторинга: контроль уровня AdBlue.

Приоритетность ошибки: 5

Код P бортовой системы самодиагностики:

Влияние неисправности:

Описание неисправности: слишком низкий уровень наполнения (FMI 2).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Исправление уровня наполнения.

Этапы проверки:

-

Номинальное значение:"
3457,Уровень заполнения AdBlue < x %,"Стратегия мониторинга:

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики:

Влияние неисправности:

Описание неисправности: слишком низкий уровень наполнения (FMI 2).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Исправление уровня наполнения.

Этапы проверки:

-

Номинальное значение:"
3673,OBD-CAN (контакт А38 - контакт А51),"Стратегия мониторинга: контроль OBD-CAN.

Приоритетность ошибки: 3

Код P бортовой системы самодиагностики: P1510

Влияние неисправности: отсутствует связь с розеткой OBD.

Описание неисправности: отсутствие сигнала (FMI 4), ошибочный сигнал (FMI 8).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

Этапы проверки:

-         замер сопротивления между контактами A38 и A51.

Заданное значение: 115–125 Ом"
3674,Master-Slave-CAN,"Стратегия мониторинга: контроль соединения CAN, Master-Slave в V-образных двигателях.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики:

Влияние неисправности: ведомый блок управления блокирует объем впрыскиваемого топлива, двигатель продолжает работать с одним рядом цилиндров (половина мощности).

Описание неисправности: отсутствие сигнала (FMI 4), ошибочный сигнал (FMI 8).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

Этапы проверки:

-         измерение сопротивления между контактом C09 блока управления Master и контактом C09 блока управления Slave и между контактом C33 блока управления Master и контактом C33 блока управления Slave.

Заданное значение: < 2 Ом"
3735,"Электронная система управления дизельным двигателем, внутренний датчик температуры","Стратегия мониторинга: контроль внутренней предельной температуры электронной системы управления дизельным двигателем.

Приоритетность ошибки: 4

Код P бортовой системы самодиагностики: P1513

Влияние неисправности: выдача эквивалентного значения 60 ℃

Описание неисправности: короткое замыкание на корпус (FMI 5), короткое замыкание на +Ubat (FMI 6)

Способ устранения:

-         Замените блок управления (по согласованию с компетентным специализированным отделением)."
3748,"Выходной каскад Highside, пропорциональный клапан","Стратегия мониторинга: контроль предельного напряжения выходного каскада, короткого замыкания и разрыва цепи.

Приоритетность ошибки: 1

Код P бортовой системы самодиагностики: P1038

Влияние неисправности:

Описание неисправности: слишком высокое напряжение (FMI 1), слишком низкое напряжение (FMI 2), короткое замыкание на корпус (FMI 5), короткое замыкание на

+Ubat (FMI 6), обрыв (FMI 10).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена пропорционального клапана (Y332).

-         Если неисправности не обнаруживаются: проверить и при необходимости заменить блок управления двигателем EDC (А435) (по согласованию с компетентным специализированным отделением).

Этапы проверки:

-         замер сопротивления между контактом C25 и контактом C73.

Заданное значение: 2,50–4,50 Ом"
3749,Выходной каскад заслонки моторного тормоза или дроссельной заслонки перепуска ОГ,"Стратегия мониторинга: контроль температуры, короткого замыкания, обрыва проводов и достоверности выходного каскада.

Приоритетность ошибки: 1

Код P бортовой системы самодиагностики: P1039

Влияние неисправности:

Описание неисправности: слишком высокая температура (FMI 1), недостоверный сигнал состояния (FMI 3), короткое замыкание на корпус (FMI 5), короткое замыкание на +Ubat (FMI 6), ошибки сигнала состояния (FMI 8), обрыв (FMI 10).

Способ устранения:

-         Проверка с помощью мониторинга MAN-cats® сигнала на идентифицируемость.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена дроссельной заслонки перепуска ОГ системы CRT (Y398).

-         Если неисправности не обнаруживаются: проверить и при необходимости заменить блок управления двигателем EDC (А435) (по согласованию с компетентным специализированным отделением).

Этапы проверки:

-         замер сопротивления между контактами A30 и A18.

Заданное значение: 40–100 Ом"
3751,Выходной каскад реле стартера,"Стратегия мониторинга: контроль температуры выходного каскада, короткого замыкания и разрыва цепи.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P1516

Влияние неисправности:

Описание неисправности: Выходной каскад Lowside: короткое замыкание на +Ubat (FMI 1), короткое замыкание на корпус (FMI 2).

Выходной каскад Highside: короткое замыкание на корпус (FMI 5), короткое замыкание на +Ubat (FMI 6), температура (FMI 9), разрыв цепи (FMI 10).

Способ устранения:

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена реле IMR (M100).

-         Если неисправности не обнаруживаются: проверить и при необходимости заменить блок управления двигателем EDC (А435) (по согласованию с компетентным специализированным отделением).

Этапы проверки:

-         замер сопротивления между контактом C96 и контактом C72.

Заданное значение: 15–30 Ом"
3752,Сегментный датчик (датчик распределительного вала),"Стратегия мониторинга: контроль сигналов числа оборотов.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P1517

Влияние неисправности: двигатель плохо заводится

Описание неисправности: слишком большое значение сигнала (FMI 1), сигнал отсутствует (FMI 4), ошибочный сигнал (FMI 8).

Способ устранения:

-         Проверка с помощью мониторинга MAN-cats® сигнала на достоверность и состояние определения числа оборотов.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка полярности подключения датчика.

-         Проверка приводной шестерни распределительного вала.

-         Проверка расстояния от датчика и при необходимости исправление.

-         Проверка и при необходимости замена датчика частоты вращения (B489).

-         Если неисправности не обнаруживаются: проверить и при необходимости заменить блок управления двигателем EDC (А435) (по согласованию с компетентным специализированным отделением).

Этапы проверки:

-         проверка расстояния от датчика до зубчатого диска.

Заданное значение: 0,50–1,50 мм.

-         Замер сопротивления между контактом C17 и контактом C41.

Заданное значение: 0,75–1,10 кОм"
3753,Инкрементный датчик (датчик коленвала),"Стратегия мониторинга: контроль сигналов числа оборотов.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P1518

Описание неисправности: отсутствие сигнала (FMI 4), ошибочный сигнал (FMI 8).

Способ устранения:

-         Проверка с помощью мониторинга MAN-cats® сигнала на достоверность и состояние определения числа оборотов.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка полярности подключения датчика.

-         Проверка маховика на наличие повреждений и корректную схему расположения отверстий.

-         Проверка расстояния от датчика и при необходимости исправление.

-         Проверка и при необходимости замена датчика частоты вращения (B488).

-         Если неисправности не обнаруживаются: проверить и при необходимости заменить блок управления двигателем EDC (А435) (по согласованию с

компетентным специализированным отделением).

Этапы проверки:

-         проверка расстояния от датчика до зубчатого диска.

Заданное значение: 0,50–1,50 мм.

-         Замер сопротивления между контактом C16 и контактом C40.

Заданное значение: 0,75–1,10 кОм"
3755,Проверка достоверности давления подачи топлива,"Стратегия мониторинга: контроль на подвесном датчике.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P1040

Описание неисправности: давление топлива слишком высокое (FMI 1),

недостоверный сигнал (FMI 3).

Способ устранения:

-         Проверка контура низкого давления по гидравлическому списку контрольных проверок.

-         Проверка с помощью мониторинга MAN-cats® сигнала на идентифицируемость.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления топлива (B377).

Этапы проверки:

-         Электропитание: замер напряжения между контактом C81 и контактом C19.

Заданное значение: 4,75–5,25 В

-         Напряжение сигнала: замер напряжения между контактом C35 и контактом

C19.

Заданное значение: от 1,00 до 2,50 В при 1,90–7,50 бар на холостом ходу"
3775,Контроль давления в энергоаккумуляторе,"Стратегия мониторинга: проверка на предмет слишком высокого или слишком низкого давления в энергоаккумуляторе.

Приоритетность ошибки: 1

Код P бортовой системы самодиагностики: P0087

Влияние неисправности:       Давление в энергоаккумуляторе слишком велико: включается редукционный клапан.

Давление в энергоаккумуляторе слишком низкое: двигатель может

заглохнуть.

Описание неисправности: давление в энергоаккумуляторе слишком высокое (FMI 1),

давление в энергоаккумуляторе слишком низкое (FMI 2).

Способ устранения:

-         Проверка топливной системы.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления в нагнетательном трубопроводе (B487).

-         Проверка и при необходимости замена пропорционального клапана (Y332).

Этапы проверки:

-         Электропитание датчика давления в нагнетательном трубопроводе: замер напряжения между контактом C88 и контактом C83.

Заданное значение: 4,75–5,25 В на холостом ходу

-         Сигнальное напряжение датчика давления в нагнетательном трубопроводе: замер напряжения между контактом C34 и контактом C83.

Заданное значение: от 0,83 до 1,70 В при 200–540 бар на холостом ходу

-         Замер сопротивления датчика давления в нагнетательном трубопроводе

между контактами С83 и A02.

Заданное значение: > 10 МОм

-         Замер сопротивления пропорционального клапана между контактом C25 и контактом C73.

Заданное значение: 2,50–4,50 Ом"
3776,Положительная разность регулирования давления в энергоаккумуляторе,"Стратегия мониторинга: проверка давления в энергоаккумуляторе; слишком низкое давление в энергоаккумуляторе невозможно отрегулировать.

Приоритетность ошибки: 2

Код P бортовой системы самодиагностики: P0087

Влияние неисправности: двигатель может заглохнуть.

Описание неисправности: Проблемы подачи топлива. Слишком низкое давление в энергоаккумуляторе (FMI 1).

Способ устранения:

-         Проверка топливной системы.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления в нагнетательном трубопроводе (B487).

Этапы проверки:

-         Электропитание: замер напряжения между контактом C88 и контактом C83.

Заданное значение: 4,75–5,25 В на холостом ходу

-         Напряжение сигнала: замер напряжения между контактом C34 и контактом

C83.

Заданное значение: от 0,83 до 1,70 В при 200–540 бар на холостом ходу

-         Замер сопротивления между контактами С83 и A02.

Заданное значение: > 10 МОм"
3777,Отрицательная разность регулирования давления в энергоаккумуляторе,"Стратегия мониторинга: контроль давления в энергоаккумуляторе; слишком высокое давление в энергоаккумуляторе невозможно отрегулировать

Приоритетность ошибки: 1

Код P бортовой системы самодиагностики: P1044

Влияние неисправности: редукционный клапан может открыться.

Описание неисправности: проблемы в трубопроводе возврата топлива. Давление в энергоаккумуляторе слишком высокое (FMI 1), неисправность устройства (FMI 9).

Способ устранения:

-         Проверка топливной системы.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена пропорционального клапана (Y332).

Этапы проверки:

-         замер сопротивления между контактом C25 и контактом C73.

Заданное значение: 2,50–4,50 Ом"
3778,Давление в энергоаккумуляторе: утечка в условиях режима принудительного холостого хода.,"Стратегия мониторинга: проверка на герметичность высоконапорной гидравлики при гидравлическом ударе.

Приоритетность ошибки: 1

Код P бортовой системы самодиагностики: P0093

Влияние неисправности: редукционный клапан может открыться.

Описание неисправности: давление в энергоаккумуляторе слишком высокое (FMI 1).

Способ устранения:

-         Проверка топливной системы.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления в нагнетательном трубопроводе (B487).

-         Проверка и при необходимости замена пропорционального клапана (Y332).

Этапы проверки:

-         Электропитание датчика давления в нагнетательном трубопроводе: замер напряжения между контактом C88 и контактом C83.

Заданное значение: 4,75–5,25 В на холостом ходу

-         Сигнальное напряжение датчика давления в нагнетательном трубопроводе: замер напряжения между контактом C34 и контактом C83.

Заданное значение: от 0,83 до 1,70 В при 200–540 бар на холостом ходу

-         Замер сопротивления датчика давления в нагнетательном трубопроводе между контактами С83 и A02.

Заданное значение: > 10 МОм

-         Замер сопротивления пропорционального клапана между контактом C25 и контактом C73.

Заданное значение: 2,50–4,50 Ом"
3779,Давление в энергоаккумуляторе: утечка (ошибочный количественный баланс),"Стратегия мониторинга: проверка на герметичность высоконапорной гидравлики.

Приоритетность ошибки: 1

Код P бортовой системы самодиагностики: P0093

Влияние неисправности: сторона высокого давления негерметична, двигатель может заглохнуть.

Описание неисправности: давление в энергоаккумуляторе слишком высокое (FMI 1).

Способ устранения:

-         Проверка топливной системы.

-         Проверка кабелей.

-         Проверка разъемных соединений.

-         Проверка и при необходимости замена датчика давления в нагнетательном трубопроводе (B487).

-         Проверка и при необходимости замена пропорционального клапана (Y332).

Этапы проверки:

-         Электропитание датчика давления в нагнетательном трубопроводе: замер напряжения между контактом C88 и контактом C83.

Заданное значение: 4,75–5,25 В на холостом ходу

-         Сигнальное напряжение датчика давления в нагнетательном трубопроводе: замер напряжения между контактом C34 и контактом C83.

Заданное значение: от 0,83 до 1,70 В при 200–540 бар на холостом ходу

-         Замер сопротивления датчика давления в нагнетательном трубопроводе между контактами С83 и A02.

Заданное значение: > 10 МОм

-         Замер сопротивления пропорционального клапана между контактом C25 и контактом C73.

Заданное значение: 2,50–4,50 Ом"
